"Per Pupil Expenditures by Function (District), 2022-23"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Salisbury School District","=""1220011""","Total","$8,322,365",296,1,"$28,116"
"Scotland School District","=""1230011""","Instruction","$1,682,922",105,1,"$16,028"
"Scotland School District","=""1230011""","Support services - students","$200,967",96,2,"$2,093"
"Scotland School District","=""1230011""","Support services - instruction","$53,056",96,2,"$553"
"Scotland School District","=""1230011""","Support services - general administration","$121,367",96,2,"$1,264"
"Scotland School District","=""1230011""","Support services - school based administration","$168,140",96,2,"$1,751"
"Scotland School District","=""1230011""","Central and other support services","$43,342",96,2,"$451"
"Scotland School District","=""1230011""","Operation and maintenance of plant","$314,270",96,2,"$3,274"
"Scotland School District","=""1230011""","Student transportation services","$180,338",168,3,"$1,073"
"Scotland School District","=""1230011""","Food services","$23,500",96,2,"$245"
"Scotland School District","=""1230011""","Enterprise operations","$0",96,2,"$0"
"Scotland School District","=""1230011""","Minor school construction","N/A","N/A","N/A","N/A"
"Scotland School District","=""1230011""","Total","$2,787,901",105,1,"$26,551"
"Seymour School District","=""1240011""","Instruction","$23,651,150",2209,1,"$10,707"
"Seymour School District","=""1240011""","Support services - students","$2,803,709",2123,2,"$1,321"
"Seymour School District","=""1240011""","Support services - instruction","$532,965",2123,2,"$251"
"Seymour School District","=""1240011""","Support services - general administration","$706,078",2123,2,"$333"
"Seymour School District","=""1240011""","Support services - school based administration","$3,232,375",2123,2,"$1,523"
"Seymour School District","=""1240011""","Central and other support services","$1,586,044",2123,2,"$747"
"Seymour School District","=""1240011""","Operation and maintenance of plant","$5,549,545",2123,2,"$2,614"
"Seymour School District","=""1240011""","Student transportation services","$2,560,972",2278,3,"$1,124"
"Seymour School District","=""1240011""","Food services","$0",2123,2,"$0"
"Seymour School District","=""1240011""","Enterprise operations","$665,952",2123,2,"$314"
"Seymour School District","=""1240011""","Minor school construction","N/A","N/A","N/A","N/A"
"Seymour School District","=""1240011""","Total","$41,288,790",2209,1,"$18,691"
"Sharon School District","=""1250011""","Instruction","$2,773,268",98,1,"$28,299"
"Sharon School District","=""1250011""","Support services - students","$321,794",97,2,"$3,317"
"Sharon School District","=""1250011""","Support services - instruction","$269,301",97,2,"$2,776"
"Sharon School District","=""1250011""","Support services - general administration","$165,260",97,2,"$1,704"
"Sharon School District","=""1250011""","Support services - school based administration","$403,517",97,2,"$4,160"
"Sharon School District","=""1250011""","Central and other support services","$53,864",97,2,"$555"
"Sharon School District","=""1250011""","Operation and maintenance of plant","$815,118",97,2,"$8,403"
"Sharon School District","=""1250011""","Student transportation services","$241,958",139,3,"$1,741"
"Sharon School District","=""1250011""","Food services","$0",97,2,"$0"
"Sharon School District","=""1250011""","Enterprise operations","$0",97,2,"$0"
"Sharon School District","=""1250011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sharon School District","=""1250011""","Total","$5,044,078",98,1,"$51,470"
"Shelton School District","=""1260011""","Instruction","$51,475,069",4682,1,"$10,994"
"Shelton School District","=""1260011""","Support services - students","$8,925,530",4491,2,"$1,987"
"Shelton School District","=""1260011""","Support services - instruction","$2,419,509",4491,2,"$539"
"Shelton School District","=""1260011""","Support services - general administration","$578,012",4491,2,"$129"
"Shelton School District","=""1260011""","Support services - school based administration","$4,818,078",4491,2,"$1,073"
"Shelton School District","=""1260011""","Central and other support services","$1,402,709",4491,2,"$312"
"Shelton School District","=""1260011""","Operation and maintenance of plant","$8,709,625",4491,2,"$1,939"
"Shelton School District","=""1260011""","Student transportation services","$4,956,519",4637,3,"$1,069"
"Shelton School District","=""1260011""","Food services","$0",4491,2,"$0"
"Shelton School District","=""1260011""","Enterprise operations","$571,948",4491,2,"$127"
"Shelton School District","=""1260011""","Minor school construction","N/A","N/A","N/A","N/A"
"Shelton School District","=""1260011""","Total","$83,856,998",4682,1,"$17,911"
"Sherman School District","=""1270011""","Instruction","$6,720,327",384,1,"$17,501"
"Sherman School District","=""1270011""","Support services - students","$83,197",264,2,"$315"
"Sherman School District","=""1270011""","Support services - instruction","$304,587",264,2,"$1,154"
"Sherman School District","=""1270011""","Support services - general administration","$435,879",264,2,"$1,651"
"Sherman School District","=""1270011""","Support services - school based administration","$682,690",264,2,"$2,586"
"Sherman School District","=""1270011""","Central and other support services","$250,381",264,2,"$948"
"Sherman School District","=""1270011""","Operation and maintenance of plant","$736,971",264,2,"$2,792"
"Sherman School District","=""1270011""","Student transportation services","$307,278",376,3,"$817"
"Sherman School District","=""1270011""","Food services","$31,834",264,2,"$121"
"Sherman School District","=""1270011""","Enterprise operations","$78,442",264,2,"$297"
"Sherman School District","=""1270011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sherman School District","=""1270011""","Total","$9,631,587",384,1,"$25,082"
"Side By Side Charter School District","=""2700013""","Instruction","$1,807,834",236,1,"$7,660"
"Side By Side Charter School District","=""2700013""","Support services - students","$537,439",236,2,"$2,277"
"Side By Side Charter School District","=""2700013""","Support services - instruction","$14,955",236,2,"$63"
"Side By Side Charter School District","=""2700013""","Support services - general administration","$56,794",236,2,"$241"
"Side By Side Charter School District","=""2700013""","Support services - school based administration","$558,982",236,2,"$2,369"
"Side By Side Charter School District","=""2700013""","Central and other support services","$121,169",236,2,"$513"
"Side By Side Charter School District","=""2700013""","Operation and maintenance of plant","$380,354",236,2,"$1,612"
"Side By Side Charter School District","=""2700013""","Student transportation services","$0",0,3,"$0"
"Side By Side Charter School District","=""2700013""","Food services","$0",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Enterprise operations","$0",236,2,"$0"
"Side By Side Charter School District","=""2700013""","Minor school construction","N/A","N/A","N/A","N/A"
"Side By Side Charter School District","=""2700013""","Total","$3,477,527",236,1,"$14,735"
"Simsbury School District","=""1280011""","Instruction","$54,379,699",4251,1,"$12,792"
"Simsbury School District","=""1280011""","Support services - students","$6,445,759",4092,2,"$1,575"
"Simsbury School District","=""1280011""","Support services - instruction","$5,165,657",4092,2,"$1,262"
"Simsbury School District","=""1280011""","Support services - general administration","$1,497,035",4092,2,"$366"
"Simsbury School District","=""1280011""","Support services - school based administration","$4,710,847",4092,2,"$1,151"
"Simsbury School District","=""1280011""","Central and other support services","$1,546,306",4092,2,"$378"
"Simsbury School District","=""1280011""","Operation and maintenance of plant","$7,441,714",4092,2,"$1,819"
"Simsbury School District","=""1280011""","Student transportation services","$3,631,978",3707,3,"$980"
"Simsbury School District","=""1280011""","Food services","$0",4092,2,"$0"
"Simsbury School District","=""1280011""","Enterprise operations","$953,004",4092,2,"$233"
"Simsbury School District","=""1280011""","Minor school construction","N/A","N/A","N/A","N/A"
"Simsbury School District","=""1280011""","Total","$85,771,998",4251,1,"$20,177"
"Somers School District","=""1290011""","Instruction","$17,512,812",1367,1,"$12,811"
"Somers School District","=""1290011""","Support services - students","$2,136,774",1337,2,"$1,598"
"Somers School District","=""1290011""","Support services - instruction","$719,365",1337,2,"$538"
"Somers School District","=""1290011""","Support services - general administration","$633,572",1337,2,"$474"
"Somers School District","=""1290011""","Support services - school based administration","$1,463,953",1337,2,"$1,095"
"Somers School District","=""1290011""","Central and other support services","$423,698",1337,2,"$317"
"Somers School District","=""1290011""","Operation and maintenance of plant","$3,429,458",1337,2,"$2,565"
"Somers School District","=""1290011""","Student transportation services","$1,552,921",1346,3,"$1,154"
"Somers School District","=""1290011""","Food services","$0",1337,2,"$0"
"Somers School District","=""1290011""","Enterprise operations","$389,167",1337,2,"$291"
"Somers School District","=""1290011""","Minor school construction","N/A","N/A","N/A","N/A"
"Somers School District","=""1290011""","Total","$28,261,721",1367,1,"$20,674"
"South Windsor School District","=""1320011""","Instruction","$54,994,999",5111,1,"$10,760"
"South Windsor School District","=""1320011""","Support services - students","$8,333,010",4855,2,"$1,716"
"South Windsor School District","=""1320011""","Support services - instruction","$2,048,978",4855,2,"$422"
"South Windsor School District","=""1320011""","Support services - general administration","$1,611,314",4855,2,"$332"
"South Windsor School District","=""1320011""","Support services - school based administration","$6,245,154",4855,2,"$1,286"
"South Windsor School District","=""1320011""","Central and other support services","$3,250,604",4855,2,"$670"
"South Windsor School District","=""1320011""","Operation and maintenance of plant","$7,406,752",4855,2,"$1,526"
"South Windsor School District","=""1320011""","Student transportation services","$4,192,527",4094,3,"$1,024"
"South Windsor School District","=""1320011""","Food services","$0",4855,2,"$0"
"South Windsor School District","=""1320011""","Enterprise operations","$0",4855,2,"$0"
"South Windsor School District","=""1320011""","Minor school construction","N/A","N/A","N/A","N/A"
"South Windsor School District","=""1320011""","Total","$88,083,340",5111,1,"$17,234"
"Southington School District","=""1310011""","Instruction","$72,582,628",6380,1,"$11,377"
"Southington School District","=""1310011""","Support services - students","$11,144,934",6244,2,"$1,785"
"Southington School District","=""1310011""","Support services - instruction","$2,114,006",6244,2,"$339"
"Southington School District","=""1310011""","Support services - general administration","$4,628,245",6244,2,"$741"
"Southington School District","=""1310011""","Support services - school based administration","$6,388,599",6244,2,"$1,023"
"Southington School District","=""1310011""","Central and other support services","$1,132,110",6244,2,"$181"
"Southington School District","=""1310011""","Operation and maintenance of plant","$9,705,803",6244,2,"$1,554"
"Southington School District","=""1310011""","Student transportation services","$5,809,976",3689,3,"$1,575"
"Southington School District","=""1310011""","Food services","$0",6244,2,"$0"
"Southington School District","=""1310011""","Enterprise operations","$1,028,597",6244,2,"$165"
"Southington School District","=""1310011""","Minor school construction","N/A","N/A","N/A","N/A"
"Southington School District","=""1310011""","Total","$114,534,898",6380,1,"$17,952"
"Sprague School District","=""1330011""","Instruction","$5,418,394",392,1,"$13,822"
"Sprague School District","=""1330011""","Support services - students","$214,065",270,2,"$793"
"Sprague School District","=""1330011""","Support services - instruction","$167,928",270,2,"$622"
"Sprague School District","=""1330011""","Support services - general administration","$232,954",270,2,"$863"
"Sprague School District","=""1330011""","Support services - school based administration","$251,379",270,2,"$931"
"Sprague School District","=""1330011""","Central and other support services","$165,179",270,2,"$612"
"Sprague School District","=""1330011""","Operation and maintenance of plant","$427,926",270,2,"$1,585"
"Sprague School District","=""1330011""","Student transportation services","$675,367",401,3,"$1,684"
"Sprague School District","=""1330011""","Food services","$0",270,2,"$0"
"Sprague School District","=""1330011""","Enterprise operations","$0",270,2,"$0"
"Sprague School District","=""1330011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sprague School District","=""1330011""","Total","$7,553,191",392,1,"$19,268"
"Stafford School District","=""1340011""","Instruction","$16,834,519",1434,1,"$11,740"
"Stafford School District","=""1340011""","Support services - students","$2,770,493",1390,2,"$1,993"
"Stafford School District","=""1340011""","Support services - instruction","$2,242,456",1390,2,"$1,613"
"Stafford School District","=""1340011""","Support services - general administration","$568,214",1390,2,"$409"
"Stafford School District","=""1340011""","Support services - school based administration","$2,196,367",1390,2,"$1,580"
"Stafford School District","=""1340011""","Central and other support services","$2,324,805",1390,2,"$1,673"
"Stafford School District","=""1340011""","Operation and maintenance of plant","$2,830,094",1390,2,"$2,036"
"Stafford School District","=""1340011""","Student transportation services","$2,689,038",1501,3,"$1,791"
"Stafford School District","=""1340011""","Food services","$0",1390,2,"$0"
"Stafford School District","=""1340011""","Enterprise operations","$0",1390,2,"$0"
"Stafford School District","=""1340011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stafford School District","=""1340011""","Total","$32,455,986",1434,1,"$22,633"
"Stamford Charter School for Excellence District","=""2960013""","Instruction","$3,920,894",561,1,"$6,989"
"Stamford Charter School for Excellence District","=""2960013""","Support services - students","$410,892",561,2,"$732"
"Stamford Charter School for Excellence District","=""2960013""","Support services - instruction","$52,421",561,2,"$93"
"Stamford Charter School for Excellence District","=""2960013""","Support services - general administration","$-5,224",561,2,"$-9"
"Stamford Charter School for Excellence District","=""2960013""","Support services - school based administration","$828,969",561,2,"$1,478"
"Stamford Charter School for Excellence District","=""2960013""","Central and other support services","$0",561,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Operation and maintenance of plant","$952,790",561,2,"$1,698"
"Stamford Charter School for Excellence District","=""2960013""","Student transportation services","$6,732",1,3,"$6,732"
"Stamford Charter School for Excellence District","=""2960013""","Food services","$0",561,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Enterprise operations","$0",561,2,"$0"
"Stamford Charter School for Excellence District","=""2960013""","Minor school construction","N/A","N/A","N/A","N/A"
"Stamford Charter School for Excellence District","=""2960013""","Total","$6,167,474",561,1,"$10,994"
"Stamford School District","=""1350011""","Instruction","$242,292,087",16246,1,"$14,914"
"Stamford School District","=""1350011""","Support services - students","$20,606,810",16040,2,"$1,285"
"Stamford School District","=""1350011""","Support services - instruction","$6,849,906",16040,2,"$427"
"Stamford School District","=""1350011""","Support services - general administration","$8,327,369",16040,2,"$519"
"Stamford School District","=""1350011""","Support services - school based administration","$19,950,191",16040,2,"$1,244"
"Stamford School District","=""1350011""","Central and other support services","$6,126,584",16040,2,"$382"
"Stamford School District","=""1350011""","Operation and maintenance of plant","$34,771,057",16040,2,"$2,168"
"Stamford School District","=""1350011""","Student transportation services","$23,709,552",13274,3,"$1,786"
"Stamford School District","=""1350011""","Food services","$0",16040,2,"$0"
"Stamford School District","=""1350011""","Enterprise operations","$0",16040,2,"$0"
"Stamford School District","=""1350011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stamford School District","=""1350011""","Total","$362,633,556",16246,1,"$22,321"
"Sterling School District","=""1360011""","Instruction","$6,496,469",464,1,"$14,001"
"Sterling School District","=""1360011""","Support services - students","$138,731",315,2,"$440"
"Sterling School District","=""1360011""","Support services - instruction","$298,400",315,2,"$947"
"Sterling School District","=""1360011""","Support services - general administration","$325,777",315,2,"$1,034"
"Sterling School District","=""1360011""","Support services - school based administration","$377,559",315,2,"$1,199"
"Sterling School District","=""1360011""","Central and other support services","$144,222",315,2,"$458"
"Sterling School District","=""1360011""","Operation and maintenance of plant","$553,255",315,2,"$1,756"
"Sterling School District","=""1360011""","Student transportation services","$711,793",537,3,"$1,325"
"Sterling School District","=""1360011""","Food services","$26,730",315,2,"$85"
"Sterling School District","=""1360011""","Enterprise operations","$50,414",315,2,"$160"
"Sterling School District","=""1360011""","Minor school construction","N/A","N/A","N/A","N/A"
"Sterling School District","=""1360011""","Total","$9,123,351",464,1,"$19,662"
"Stonington School District","=""1370011""","Instruction","$23,441,110",1865,1,"$12,569"
"Stonington School District","=""1370011""","Support services - students","$2,980,664",1781,2,"$1,674"
"Stonington School District","=""1370011""","Support services - instruction","$2,570,072",1781,2,"$1,443"
"Stonington School District","=""1370011""","Support services - general administration","$819,879",1781,2,"$460"
"Stonington School District","=""1370011""","Support services - school based administration","$2,181,018",1781,2,"$1,225"
"Stonington School District","=""1370011""","Central and other support services","$2,923,753",1781,2,"$1,642"
"Stonington School District","=""1370011""","Operation and maintenance of plant","$4,668,932",1781,2,"$2,622"
"Stonington School District","=""1370011""","Student transportation services","$2,158,369",1850,3,"$1,167"
"Stonington School District","=""1370011""","Food services","$0",1781,2,"$0"
"Stonington School District","=""1370011""","Enterprise operations","$579,544",1781,2,"$325"
"Stonington School District","=""1370011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stonington School District","=""1370011""","Total","$42,323,341",1865,1,"$22,693"
"Stratford School District","=""1380011""","Instruction","$87,486,273",7075,1,"$12,366"
"Stratford School District","=""1380011""","Support services - students","$13,073,180",6702,2,"$1,951"
"Stratford School District","=""1380011""","Support services - instruction","$3,543,353",6702,2,"$529"
"Stratford School District","=""1380011""","Support services - general administration","$1,263,904",6702,2,"$189"
"Stratford School District","=""1380011""","Support services - school based administration","$7,273,750",6702,2,"$1,085"
"Stratford School District","=""1380011""","Central and other support services","$4,909,563",6702,2,"$733"
"Stratford School District","=""1380011""","Operation and maintenance of plant","$15,539,330",6702,2,"$2,319"
"Stratford School District","=""1380011""","Student transportation services","$6,538,785",3626,3,"$1,803"
"Stratford School District","=""1380011""","Food services","$648,113",6702,2,"$97"
"Stratford School District","=""1380011""","Enterprise operations","$1,488,867",6702,2,"$222"
"Stratford School District","=""1380011""","Minor school construction","N/A","N/A","N/A","N/A"
"Stratford School District","=""1380011""","Total","$141,765,117",7075,1,"$20,037"
"Suffield School District","=""1390011""","Instruction","$27,465,804",2087,1,"$13,160"
"Suffield School District","=""1390011""","Support services - students","$3,453,323",2027,2,"$1,704"
"Suffield School District","=""1390011""","Support services - instruction","$598,489",2027,2,"$295"
"Suffield School District","=""1390011""","Support services - general administration","$1,531,522",2027,2,"$756"
"Suffield School District","=""1390011""","Support services - school based administration","$2,417,668",2027,2,"$1,193"
"Suffield School District","=""1390011""","Central and other support services","$32,035",2027,2,"$16"
"Suffield School District","=""1390011""","Operation and maintenance of plant","$3,090,998",2027,2,"$1,525"
"Suffield School District","=""1390011""","Student transportation services","$1,672,926",1674,3,"$999"
"Suffield School District","=""1390011""","Food services","$0",2027,2,"$0"
"Suffield School District","=""1390011""","Enterprise operations","$799,080",2027,2,"$394"
"Suffield School District","=""1390011""","Minor school construction","N/A","N/A","N/A","N/A"
"Suffield School District","=""1390011""","Total","$41,061,845",2087,1,"$19,675"
"The Bridge Academy District","=""2690013""","Instruction","$2,277,828",280,1,"$8,135"
"The Bridge Academy District","=""2690013""","Support services - students","$1,105,528",280,2,"$3,948"
"The Bridge Academy District","=""2690013""","Support services - instruction","$116,081",280,2,"$415"
"The Bridge Academy District","=""2690013""","Support services - general administration","$72,668",280,2,"$260"
"The Bridge Academy District","=""2690013""","Support services - school based administration","$802,000",280,2,"$2,864"
"The Bridge Academy District","=""2690013""","Central and other support services","$0",280,2,"$0"
"The Bridge Academy District","=""2690013""","Operation and maintenance of plant","$240,318",280,2,"$858"
"The Bridge Academy District","=""2690013""","Student transportation services","$20,194",280,3,"$72"
"The Bridge Academy District","=""2690013""","Food services","$0",280,2,"$0"
"The Bridge Academy District","=""2690013""","Enterprise operations","$0",280,2,"$0"
"The Bridge Academy District","=""2690013""","Minor school construction","N/A","N/A","N/A","N/A"
"The Bridge Academy District","=""2690013""","Total","$4,634,617",280,1,"$16,552"
"Thomaston School District","=""1400011""","Instruction","$10,688,595",925,1,"$11,555"
"Thomaston School District","=""1400011""","Support services - students","$1,358,129",816,2,"$1,664"
"Thomaston School District","=""1400011""","Support services - instruction","$294,897",816,2,"$361"
"Thomaston School District","=""1400011""","Support services - general administration","$1,111,134",816,2,"$1,362"
"Thomaston School District","=""1400011""","Support services - school based administration","$1,120,923",816,2,"$1,374"
"Thomaston School District","=""1400011""","Central and other support services","$423,146",816,2,"$519"
"Thomaston School District","=""1400011""","Operation and maintenance of plant","$2,055,194",816,2,"$2,519"
"Thomaston School District","=""1400011""","Student transportation services","$1,042,361",927,3,"$1,124"
"Thomaston School District","=""1400011""","Food services","$0",816,2,"$0"
"Thomaston School District","=""1400011""","Enterprise operations","$337,607",816,2,"$414"
"Thomaston School District","=""1400011""","Minor school construction","N/A","N/A","N/A","N/A"
"Thomaston School District","=""1400011""","Total","$18,431,986",925,1,"$19,926"
"Thompson School District","=""1410011""","Instruction","$11,822,433",955,1,"$12,380"
"Thompson School District","=""1410011""","Support services - students","$2,040,213",903,2,"$2,259"
"Thompson School District","=""1410011""","Support services - instruction","$489,373",903,2,"$542"
"Thompson School District","=""1410011""","Support services - general administration","$657,071",903,2,"$728"
"Thompson School District","=""1410011""","Support services - school based administration","$622,539",903,2,"$689"
"Thompson School District","=""1410011""","Central and other support services","$1,504,372",903,2,"$1,666"
"Thompson School District","=""1410011""","Operation and maintenance of plant","$2,605,707",903,2,"$2,886"
"Thompson School District","=""1410011""","Student transportation services","$1,743,676",923,3,"$1,889"
"Thompson School District","=""1410011""","Food services","$0",903,2,"$0"
"Thompson School District","=""1410011""","Enterprise operations","$0",903,2,"$0"
"Thompson School District","=""1410011""","Minor school construction","N/A","N/A","N/A","N/A"
"Thompson School District","=""1410011""","Total","$21,485,384",955,1,"$22,498"
"Tolland School District","=""1420011""","Instruction","$27,595,263",2361,1,"$11,688"
"Tolland School District","=""1420011""","Support services - students","$3,000,444",2286,2,"$1,313"
"Tolland School District","=""1420011""","Support services - instruction","$1,836,771",2286,2,"$803"
"Tolland School District","=""1420011""","Support services - general administration","$721,740",2286,2,"$316"
"Tolland School District","=""1420011""","Support services - school based administration","$2,078,414",2286,2,"$909"
"Tolland School District","=""1420011""","Central and other support services","$1,311,752",2286,2,"$574"
"Tolland School District","=""1420011""","Operation and maintenance of plant","$4,601,795",2286,2,"$2,013"
"Tolland School District","=""1420011""","Student transportation services","$2,863,274",2412,3,"$1,187"
"Tolland School District","=""1420011""","Food services","$0",2286,2,"$0"
"Tolland School District","=""1420011""","Enterprise operations","$107,838",2286,2,"$47"
"Tolland School District","=""1420011""","Minor school construction","N/A","N/A","N/A","N/A"
"Tolland School District","=""1420011""","Total","$44,117,288",2361,1,"$18,686"
"Torrington School District","=""1430011""","Instruction","$56,027,193",4205,1,"$13,324"
"Torrington School District","=""1430011""","Support services - students","$6,639,606",3836,2,"$1,731"
"Torrington School District","=""1430011""","Support services - instruction","$2,298,799",3836,2,"$599"
"Torrington School District","=""1430011""","Support services - general administration","$2,408,549",3836,2,"$628"
"Torrington School District","=""1430011""","Support services - school based administration","$4,913,443",3836,2,"$1,281"
"Torrington School District","=""1430011""","Central and other support services","$6,941,372",3836,2,"$1,810"
"Torrington School District","=""1430011""","Operation and maintenance of plant","$4,038,738",3836,2,"$1,053"
"Torrington School District","=""1430011""","Student transportation services","$5,491,397",3928,3,"$1,398"
"Torrington School District","=""1430011""","Food services","$0",3836,2,"$0"
"Torrington School District","=""1430011""","Enterprise operations","$0",3836,2,"$0"
"Torrington School District","=""1430011""","Minor school construction","N/A","N/A","N/A","N/A"
"Torrington School District","=""1430011""","Total","$88,759,098",4205,1,"$21,108"
"Trumbull School District","=""1440011""","Instruction","$71,644,047",7034,1,"$10,185"
"Trumbull School District","=""1440011""","Support services - students","$20,633,118",6894,2,"$2,993"
"Trumbull School District","=""1440011""","Support services - instruction","$7,085,333",6894,2,"$1,028"
"Trumbull School District","=""1440011""","Support services - general administration","$3,221,859",6894,2,"$467"
"Trumbull School District","=""1440011""","Support services - school based administration","$5,096,458",6894,2,"$739"
"Trumbull School District","=""1440011""","Central and other support services","$4,146,482",6894,2,"$601"
"Trumbull School District","=""1440011""","Operation and maintenance of plant","$11,358,078",6894,2,"$1,648"
"Trumbull School District","=""1440011""","Student transportation services","$7,313,947",7231,3,"$1,011"
"Trumbull School District","=""1440011""","Food services","$0",6894,2,"$0"
"Trumbull School District","=""1440011""","Enterprise operations","$0",6894,2,"$0"
"Trumbull School District","=""1440011""","Minor school construction","N/A","N/A","N/A","N/A"
"Trumbull School District","=""1440011""","Total","$130,499,323",7034,1,"$18,553"
"Union School District","=""1450011""","Instruction","$1,112,320",75,1,"$14,831"
"Union School District","=""1450011""","Support services - students","$163,268",53,2,"$3,081"
"Union School District","=""1450011""","Support services - instruction","$127,203",53,2,"$2,400"
"Union School District","=""1450011""","Support services - general administration","$140,927",53,2,"$2,659"
"Union School District","=""1450011""","Support services - school based administration","$0",53,2,"$0"
"Union School District","=""1450011""","Central and other support services","$21,113",53,2,"$398"
"Union School District","=""1450011""","Operation and maintenance of plant","$188,088",53,2,"$3,549"
"Union School District","=""1450011""","Student transportation services","$113,588",82,3,"$1,385"
"Union School District","=""1450011""","Food services","$0",53,2,"$0"
"Union School District","=""1450011""","Enterprise operations","$1,450",53,2,"$27"
"Union School District","=""1450011""","Minor school construction","N/A","N/A","N/A","N/A"
"Union School District","=""1450011""","Total","$1,867,958",75,1,"$24,906"
"Vernon School District","=""1460011""","Instruction","$37,732,109",3415,1,"$11,049"
"Vernon School District","=""1460011""","Support services - students","$7,311,032",3137,2,"$2,331"
"Vernon School District","=""1460011""","Support services - instruction","$3,189,256",3137,2,"$1,017"
"Vernon School District","=""1460011""","Support services - general administration","$2,873,193",3137,2,"$916"
"Vernon School District","=""1460011""","Support services - school based administration","$3,015,130",3137,2,"$961"
"Vernon School District","=""1460011""","Central and other support services","$698,369",3137,2,"$223"
"Vernon School District","=""1460011""","Operation and maintenance of plant","$6,547,700",3137,2,"$2,087"
"Vernon School District","=""1460011""","Student transportation services","$3,119,255",2414,3,"$1,292"
"Vernon School District","=""1460011""","Food services","$0",3137,2,"$0"
"Vernon School District","=""1460011""","Enterprise operations","$541,949",3137,2,"$173"
"Vernon School District","=""1460011""","Minor school construction","N/A","N/A","N/A","N/A"
"Vernon School District","=""1460011""","Total","$65,027,993",3415,1,"$19,042"
"Voluntown School District","=""1470011""","Instruction","$4,707,490",346,1,"$13,605"
"Voluntown School District","=""1470011""","Support services - students","$540,108",248,2,"$2,178"
"Voluntown School District","=""1470011""","Support services - instruction","$304,501",248,2,"$1,228"
"Voluntown School District","=""1470011""","Support services - general administration","$330,745",248,2,"$1,334"
"Voluntown School District","=""1470011""","Support services - school based administration","$271,795",248,2,"$1,096"
"Voluntown School District","=""1470011""","Central and other support services","$140,593",248,2,"$567"
"Voluntown School District","=""1470011""","Operation and maintenance of plant","$584,562",248,2,"$2,357"
"Voluntown School District","=""1470011""","Student transportation services","$565,858",384,3,"$1,474"
"Voluntown School District","=""1470011""","Food services","$0",248,2,"$0"
"Voluntown School District","=""1470011""","Enterprise operations","$36,215",248,2,"$146"
"Voluntown School District","=""1470011""","Minor school construction","N/A","N/A","N/A","N/A"
"Voluntown School District","=""1470011""","Total","$7,481,868",346,1,"$21,624"
"Wallingford School District","=""1480011""","Instruction","$77,892,336",5437,1,"$14,326"
"Wallingford School District","=""1480011""","Support services - students","$9,174,518",5299,2,"$1,731"
"Wallingford School District","=""1480011""","Support services - instruction","$4,789,137",5299,2,"$904"
"Wallingford School District","=""1480011""","Support services - general administration","$2,163,181",5299,2,"$408"
"Wallingford School District","=""1480011""","Support services - school based administration","$6,871,597",5299,2,"$1,297"
"Wallingford School District","=""1480011""","Central and other support services","$3,854,760",5299,2,"$727"
"Wallingford School District","=""1480011""","Operation and maintenance of plant","$10,824,970",5299,2,"$2,043"
"Wallingford School District","=""1480011""","Student transportation services","$6,062,508",4794,3,"$1,265"
"Wallingford School District","=""1480011""","Food services","$0",5299,2,"$0"
"Wallingford School District","=""1480011""","Enterprise operations","$1,741,584",5299,2,"$329"
"Wallingford School District","=""1480011""","Minor school construction","N/A","N/A","N/A","N/A"
"Wallingford School District","=""1480011""","Total","$123,374,591",5437,1,"$22,692"
"Waterbury School District","=""1510011""","Instruction","$189,528,275",19282,1,"$9,829"
"Waterbury School District","=""1510011""","Support services - students","$9,432,909",18630,2,"$506"
"Waterbury School District","=""1510011""","Support services - instruction","$75,391,307",18630,2,"$4,047"
"Waterbury School District","=""1510011""","Support services - general administration","$10,920,040",18630,2,"$586"
"Waterbury School District","=""1510011""","Support services - school based administration","$14,209,219",18630,2,"$763"
"Waterbury School District","=""1510011""","Central and other support services","$3,412,173",18630,2,"$183"
"Waterbury School District","=""1510011""","Operation and maintenance of plant","$17,949,471",18630,2,"$963"
"Waterbury School District","=""1510011""","Student transportation services","$19,999,756",14925,3,"$1,340"
"Waterbury School District","=""1510011""","Food services","$0",18630,2,"$0"
"Waterbury School District","=""1510011""","Enterprise operations","$14,042,338",18630,2,"$754"
"Waterbury School District","=""1510011""","Minor school construction","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Total","$354,885,488",19282,1,"$18,405"
"Waterford School District","=""1520011""","Instruction","$34,657,390",2490,1,"$13,919"
"Waterford School District","=""1520011""","Support services - students","$4,500,290",2316,2,"$1,943"
