"Per Pupil Expenditures by Function (District), 2021-22"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"East Haven School District","=""0440011""","Operation and maintenance of plant","$3,882,612",2841,2,"$1,367"
"East Haven School District","=""0440011""","Student transportation services","$3,783,227",2260,3,"$1,674"
"East Haven School District","=""0440011""","Food services","$0",2841,2,"$0"
"East Haven School District","=""0440011""","Enterprise operations","$420,861",2841,2,"$148"
"East Haven School District","=""0440011""","Minor school construction","N/A","N/A","N/A","N/A"
"East Haven School District","=""0440011""","Total","$61,164,867",3241,1,"$18,872"
"East Lyme School District","=""0450011""","Instruction","$30,006,102",2700,1,"$11,113"
"East Lyme School District","=""0450011""","Support services - students","$4,736,301",2638,2,"$1,795"
"East Lyme School District","=""0450011""","Support services - instruction","$2,284,297",2638,2,"$866"
"East Lyme School District","=""0450011""","Support services - general administration","$2,179,114",2638,2,"$826"
"East Lyme School District","=""0450011""","Support services - school based administration","$3,158,468",2638,2,"$1,197"
"East Lyme School District","=""0450011""","Central and other support services","$2,510,315",2638,2,"$952"
"East Lyme School District","=""0450011""","Operation and maintenance of plant","$6,726,328",2638,2,"$2,550"
"East Lyme School District","=""0450011""","Student transportation services","$2,192,571",2463,3,"$890"
"East Lyme School District","=""0450011""","Food services","$0",2638,2,"$0"
"East Lyme School District","=""0450011""","Enterprise operations","$1,078,075",2638,2,"$409"
"East Lyme School District","=""0450011""","Minor school construction","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Total","$54,871,570",2700,1,"$20,323"
"East Windsor School District","=""0470011""","Instruction","$16,278,957",1157,1,"$14,070"
"East Windsor School District","=""0470011""","Support services - students","$2,890,041",1029,2,"$2,809"
"East Windsor School District","=""0470011""","Support services - instruction","$1,241,944",1029,2,"$1,207"
"East Windsor School District","=""0470011""","Support services - general administration","$848,931",1029,2,"$825"
"East Windsor School District","=""0470011""","Support services - school based administration","$1,546,721",1029,2,"$1,503"
"East Windsor School District","=""0470011""","Central and other support services","$1,081,114",1029,2,"$1,051"
"East Windsor School District","=""0470011""","Operation and maintenance of plant","$2,184,322",1029,2,"$2,123"
"East Windsor School District","=""0470011""","Student transportation services","$1,562,867",1130,3,"$1,383"
"East Windsor School District","=""0470011""","Food services","$0",1029,2,"$0"
"East Windsor School District","=""0470011""","Enterprise operations","$221,043",1029,2,"$215"
"East Windsor School District","=""0470011""","Minor school construction","N/A","N/A","N/A","N/A"
"East Windsor School District","=""0470011""","Total","$27,855,940",1157,1,"$24,076"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Instruction","$16,041,885",417,1,"$38,470"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Support services - students","$4,425,840",417,2,"$10,614"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Support services - instruction","$212,501",417,2,"$510"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Support services - general administration","$67",417,2,"$0"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Support services - school based administration","$0",417,2,"$0"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Central and other support services","$258,579",417,2,"$620"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Operation and maintenance of plant","$0",417,2,"$0"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Student transportation services","$2,602,717",82,3,"$31,740"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Food services","$0",417,2,"$0"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Enterprise operations","$0",417,2,"$0"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Minor school construction","N/A","N/A","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Total","$23,541,590",417,1,"$56,455"
"Eastford School District","=""0390011""","Instruction","$3,047,668",197,1,"$15,470"
"Eastford School District","=""0390011""","Support services - students","$285,066",142,2,"$2,008"
"Eastford School District","=""0390011""","Support services - instruction","$146,202",142,2,"$1,030"
"Eastford School District","=""0390011""","Support services - general administration","$208,604",142,2,"$1,469"
"Eastford School District","=""0390011""","Support services - school based administration","$191,916",142,2,"$1,352"
"Eastford School District","=""0390011""","Central and other support services","$15,997",142,2,"$113"
"Eastford School District","=""0390011""","Operation and maintenance of plant","$398,927",142,2,"$2,809"
"Eastford School District","=""0390011""","Student transportation services","$187,937",204,3,"$921"
"Eastford School District","=""0390011""","Food services","$0",142,2,"$0"
"Eastford School District","=""0390011""","Enterprise operations","$0",142,2,"$0"
"Eastford School District","=""0390011""","Minor school construction","N/A","N/A","N/A","N/A"
"Eastford School District","=""0390011""","Total","$4,482,318",197,1,"$22,753"
"Easton School District","=""0460011""","Instruction","$12,163,332",898,1,"$13,545"
"Easton School District","=""0460011""","Support services - students","$847,136",893,2,"$949"
"Easton School District","=""0460011""","Support services - instruction","$502,839",893,2,"$563"
"Easton School District","=""0460011""","Support services - general administration","$330,514",893,2,"$370"
"Easton School District","=""0460011""","Support services - school based administration","$730,980",893,2,"$819"
"Easton School District","=""0460011""","Central and other support services","$450,480",893,2,"$504"
"Easton School District","=""0460011""","Operation and maintenance of plant","$1,926,950",893,2,"$2,158"
"Easton School District","=""0460011""","Student transportation services","$1,105,098",893,3,"$1,238"
"Easton School District","=""0460011""","Food services","$58",893,2,"$0"
"Easton School District","=""0460011""","Enterprise operations","$0",893,2,"$0"
"Easton School District","=""0460011""","Minor school construction","N/A","N/A","N/A","N/A"
"Easton School District","=""0460011""","Total","$18,057,388",898,1,"$20,108"
"EdAdvance","=""2420014""","Instruction","$5,236,230",254,1,"$20,615"
"EdAdvance","=""2420014""","Support services - students","$1,620,124",254,2,"$6,378"
"EdAdvance","=""2420014""","Support services - instruction","$1,232,849",254,2,"$4,854"
"EdAdvance","=""2420014""","Support services - general administration","$3,246,407",254,2,"$12,781"
"EdAdvance","=""2420014""","Support services - school based administration","$253,049",254,2,"$996"
"EdAdvance","=""2420014""","Central and other support services","$239,428",254,2,"$943"
"EdAdvance","=""2420014""","Operation and maintenance of plant","$995,617",254,2,"$3,920"
"EdAdvance","=""2420014""","Student transportation services","$116,460",3,3,"$38,820"
"EdAdvance","=""2420014""","Food services","$0",254,2,"$0"
"EdAdvance","=""2420014""","Enterprise operations","$0",254,2,"$0"
"EdAdvance","=""2420014""","Minor school construction","N/A","N/A","N/A","N/A"
"EdAdvance","=""2420014""","Total","$12,940,164",254,1,"$50,946"
"Ellington School District","=""0480011""","Instruction","$27,403,651",2713,1,"$10,101"
"Ellington School District","=""0480011""","Support services - students","$5,182,604",2618,2,"$1,980"
"Ellington School District","=""0480011""","Support services - instruction","$1,132,794",2618,2,"$433"
"Ellington School District","=""0480011""","Support services - general administration","$769,910",2618,2,"$294"
"Ellington School District","=""0480011""","Support services - school based administration","$2,373,168",2618,2,"$906"
"Ellington School District","=""0480011""","Central and other support services","$1,429,166",2618,2,"$546"
"Ellington School District","=""0480011""","Operation and maintenance of plant","$3,846,629",2618,2,"$1,469"
"Ellington School District","=""0480011""","Student transportation services","$2,828,912",2660,3,"$1,064"
"Ellington School District","=""0480011""","Food services","$0",2618,2,"$0"
"Ellington School District","=""0480011""","Enterprise operations","$545,406",2618,2,"$208"
"Ellington School District","=""0480011""","Minor school construction","N/A","N/A","N/A","N/A"
"Ellington School District","=""0480011""","Total","$45,512,240",2713,1,"$16,776"
"Elm City College Preparatory School District","=""2890013""","Instruction","$6,142,909",776,1,"$7,916"
"Elm City College Preparatory School District","=""2890013""","Support services - students","$1,478,409",776,2,"$1,905"
"Elm City College Preparatory School District","=""2890013""","Support services - instruction","$499,253",776,2,"$643"
"Elm City College Preparatory School District","=""2890013""","Support services - general administration","$0",776,2,"$0"
"Elm City College Preparatory School District","=""2890013""","Support services - school based administration","$2,086,291",776,2,"$2,689"
"Elm City College Preparatory School District","=""2890013""","Central and other support services","$1,275,920",776,2,"$1,644"
"Elm City College Preparatory School District","=""2890013""","Operation and maintenance of plant","$513,878",776,2,"$662"
"Elm City College Preparatory School District","=""2890013""","Student transportation services","$148,812",298,3,"$499"
"Elm City College Preparatory School District","=""2890013""","Food services","$0",776,2,"$0"
"Elm City College Preparatory School District","=""2890013""","Enterprise operations","$0",776,2,"$0"
"Elm City College Preparatory School District","=""2890013""","Minor school construction","N/A","N/A","N/A","N/A"
"Elm City College Preparatory School District","=""2890013""","Total","$12,145,471",776,1,"$15,651"
"Elm City Montessori School District","=""2910013""","Instruction","$2,312,298",282,1,"$8,200"
"Elm City Montessori School District","=""2910013""","Support services - students","$285,883",282,2,"$1,014"
"Elm City Montessori School District","=""2910013""","Support services - instruction","$206,057",282,2,"$731"
"Elm City Montessori School District","=""2910013""","Support services - general administration","$41,235",282,2,"$146"
"Elm City Montessori School District","=""2910013""","Support services - school based administration","$398,524",282,2,"$1,413"
"Elm City Montessori School District","=""2910013""","Central and other support services","$79,260",282,2,"$281"
"Elm City Montessori School District","=""2910013""","Operation and maintenance of plant","$372,321",282,2,"$1,320"
"Elm City Montessori School District","=""2910013""","Student transportation services","$144,025",206,3,"$699"
"Elm City Montessori School District","=""2910013""","Food services","$0",282,2,"$0"
"Elm City Montessori School District","=""2910013""","Enterprise operations","$0",282,2,"$0"
"Elm City Montessori School District","=""2910013""","Minor school construction","N/A","N/A","N/A","N/A"
"Elm City Montessori School District","=""2910013""","Total","$3,839,603",282,1,"$13,616"
"Enfield School District","=""0490011""","Instruction","$63,668,193",5134,1,"$12,401"
"Enfield School District","=""0490011""","Support services - students","$4,477,903",4878,2,"$918"
"Enfield School District","=""0490011""","Support services - instruction","$2,183,906",4878,2,"$448"
"Enfield School District","=""0490011""","Support services - general administration","$2,556,333",4878,2,"$524"
"Enfield School District","=""0490011""","Support services - school based administration","$5,041,060",4878,2,"$1,033"
"Enfield School District","=""0490011""","Central and other support services","$4,030,468",4878,2,"$826"
"Enfield School District","=""0490011""","Operation and maintenance of plant","$7,692,723",4878,2,"$1,577"
"Enfield School District","=""0490011""","Student transportation services","$4,599,352",2270,3,"$2,026"
"Enfield School District","=""0490011""","Food services","$0",4878,2,"$0"
"Enfield School District","=""0490011""","Enterprise operations","$817,619",4878,2,"$168"
"Enfield School District","=""0490011""","Minor school construction","N/A","N/A","N/A","N/A"
"Enfield School District","=""0490011""","Total","$95,067,556",5134,1,"$18,517"
"Essex School District","=""0500011""","Instruction","$5,242,120",306,1,"$17,131"
"Essex School District","=""0500011""","Support services - students","$461,182",301,2,"$1,532"
"Essex School District","=""0500011""","Support services - instruction","$110,175",301,2,"$366"
"Essex School District","=""0500011""","Support services - general administration","$335,537",301,2,"$1,115"
"Essex School District","=""0500011""","Support services - school based administration","$632,505",301,2,"$2,101"
"Essex School District","=""0500011""","Central and other support services","$87,798",301,2,"$292"
"Essex School District","=""0500011""","Operation and maintenance of plant","$733,831",301,2,"$2,438"
"Essex School District","=""0500011""","Student transportation services","$222,950",302,3,"$738"
"Essex School District","=""0500011""","Food services","$20,151",301,2,"$67"
"Essex School District","=""0500011""","Enterprise operations","$0",301,2,"$0"
"Essex School District","=""0500011""","Minor school construction","N/A","N/A","N/A","N/A"
"Essex School District","=""0500011""","Total","$7,846,249",306,1,"$25,641"
"Explorations District","=""2720013""","Instruction","$779,292",89,1,"$8,756"
"Explorations District","=""2720013""","Support services - students","$192,603",89,2,"$2,164"
"Explorations District","=""2720013""","Support services - instruction","$47,572",89,2,"$535"
"Explorations District","=""2720013""","Support services - general administration","$51,248",89,2,"$576"
"Explorations District","=""2720013""","Support services - school based administration","$405,557",89,2,"$4,557"
"Explorations District","=""2720013""","Central and other support services","$0",89,2,"$0"
"Explorations District","=""2720013""","Operation and maintenance of plant","$226,438",89,2,"$2,544"
"Explorations District","=""2720013""","Student transportation services","$42,397",35,3,"$1,211"
"Explorations District","=""2720013""","Food services","$0",89,2,"$0"
"Explorations District","=""2720013""","Enterprise operations","$0",89,2,"$0"
"Explorations District","=""2720013""","Minor school construction","N/A","N/A","N/A","N/A"
"Explorations District","=""2720013""","Total","$1,745,107",89,1,"$19,608"
"Fairfield School District","=""0510011""","Instruction","$126,784,926",9443,1,"$13,426"
"Fairfield School District","=""0510011""","Support services - students","$15,629,006",9307,2,"$1,679"
"Fairfield School District","=""0510011""","Support services - instruction","$11,085,599",9307,2,"$1,191"
"Fairfield School District","=""0510011""","Support services - general administration","$806,927",9307,2,"$87"
"Fairfield School District","=""0510011""","Support services - school based administration","$13,514,716",9307,2,"$1,452"
"Fairfield School District","=""0510011""","Central and other support services","$7,545,934",9307,2,"$811"
"Fairfield School District","=""0510011""","Operation and maintenance of plant","$20,488,995",9307,2,"$2,201"
"Fairfield School District","=""0510011""","Student transportation services","$9,402,425",6339,3,"$1,483"
"Fairfield School District","=""0510011""","Food services","$0",9307,2,"$0"
"Fairfield School District","=""0510011""","Enterprise operations","$2,599,086",9307,2,"$279"
"Fairfield School District","=""0510011""","Minor school construction","N/A","N/A","N/A","N/A"
"Fairfield School District","=""0510011""","Total","$207,857,614",9443,1,"$22,012"
"Farmington School District","=""0520011""","Instruction","$50,077,367",4211,1,"$11,892"
"Farmington School District","=""0520011""","Support services - students","$7,802,055",4103,2,"$1,902"
"Farmington School District","=""0520011""","Support services - instruction","$4,013,212",4103,2,"$978"
"Farmington School District","=""0520011""","Support services - general administration","$963,888",4103,2,"$235"
"Farmington School District","=""0520011""","Support services - school based administration","$5,012,337",4103,2,"$1,222"
"Farmington School District","=""0520011""","Central and other support services","$1,872,502",4103,2,"$456"
"Farmington School District","=""0520011""","Operation and maintenance of plant","$7,899,946",4103,2,"$1,925"
"Farmington School District","=""0520011""","Student transportation services","$4,042,555",2111,3,"$1,915"
"Farmington School District","=""0520011""","Food services","$0",4103,2,"$0"
"Farmington School District","=""0520011""","Enterprise operations","$0",4103,2,"$0"
"Farmington School District","=""0520011""","Minor school construction","N/A","N/A","N/A","N/A"
"Farmington School District","=""0520011""","Total","$81,683,863",4211,1,"$19,398"
"Franklin School District","=""0530011""","Instruction","$3,587,069",244,1,"$14,701"
"Franklin School District","=""0530011""","Support services - students","$185,314",177,2,"$1,047"
"Franklin School District","=""0530011""","Support services - instruction","$86,456",177,2,"$488"
"Franklin School District","=""0530011""","Support services - general administration","$402,178",177,2,"$2,272"
"Franklin School District","=""0530011""","Support services - school based administration","$129,679",177,2,"$733"
"Franklin School District","=""0530011""","Central and other support services","$72,497",177,2,"$410"
"Franklin School District","=""0530011""","Operation and maintenance of plant","$444,488",177,2,"$2,511"
"Franklin School District","=""0530011""","Student transportation services","$374,979",306,3,"$1,225"
"Franklin School District","=""0530011""","Food services","$0",177,2,"$0"
"Franklin School District","=""0530011""","Enterprise operations","$10,000",177,2,"$56"
"Franklin School District","=""0530011""","Minor school construction","N/A","N/A","N/A","N/A"
"Franklin School District","=""0530011""","Total","$5,292,659",244,1,"$21,691"
"Glastonbury School District","=""0540011""","Instruction","$74,609,941",5888,1,"$12,672"
"Glastonbury School District","=""0540011""","Support services - students","$7,016,999",5681,2,"$1,235"
"Glastonbury School District","=""0540011""","Support services - instruction","$6,278,948",5681,2,"$1,105"
"Glastonbury School District","=""0540011""","Support services - general administration","$1,459,836",5681,2,"$257"
"Glastonbury School District","=""0540011""","Support services - school based administration","$5,154,186",5681,2,"$907"
"Glastonbury School District","=""0540011""","Central and other support services","$3,924,593",5681,2,"$691"
"Glastonbury School District","=""0540011""","Operation and maintenance of plant","$13,004,247",5681,2,"$2,289"
"Glastonbury School District","=""0540011""","Student transportation services","$5,751,583",5303,3,"$1,085"
"Glastonbury School District","=""0540011""","Food services","$0",5681,2,"$0"
"Glastonbury School District","=""0540011""","Enterprise operations","$2,135,722",5681,2,"$376"
"Glastonbury School District","=""0540011""","Minor school construction","N/A","N/A","N/A","N/A"
"Glastonbury School District","=""0540011""","Total","$119,336,055",5888,1,"$20,268"
"Goodwin University Educational Services (GUES)","=""2310018""","Instruction","$9,950,078",1065,1,"$9,343"
"Goodwin University Educational Services (GUES)","=""2310018""","Support services - students","$719,922",1065,2,"$676"
"Goodwin University Educational Services (GUES)","=""2310018""","Support services - instruction","$1,304,039",1065,2,"$1,224"
"Goodwin University Educational Services (GUES)","=""2310018""","Support services - general administration","$30,880",1065,2,"$29"
"Goodwin University Educational Services (GUES)","=""2310018""","Support services - school based administration","$2,381,025",1065,2,"$2,236"
"Goodwin University Educational Services (GUES)","=""2310018""","Central and other support services","$2,011,807",1065,2,"$1,889"
"Goodwin University Educational Services (GUES)","=""2310018""","Operation and maintenance of plant","$1,547,533",1065,2,"$1,453"
"Goodwin University Educational Services (GUES)","=""2310018""","Student transportation services","$0",0,3,"$0"
"Goodwin University Educational Services (GUES)","=""2310018""","Food services","$0",1065,2,"$0"
"Goodwin University Educational Services (GUES)","=""2310018""","Enterprise operations","$0",1065,2,"$0"
"Goodwin University Educational Services (GUES)","=""2310018""","Minor school construction","N/A","N/A","N/A","N/A"
"Goodwin University Educational Services (GUES)","=""2310018""","Total","$17,945,284",1065,1,"$16,850"
"Granby School District","=""0560011""","Instruction","$21,261,001",1835,1,"$11,586"
"Granby School District","=""0560011""","Support services - students","$2,991,458",1753,2,"$1,706"
"Granby School District","=""0560011""","Support services - instruction","$1,335,766",1753,2,"$762"
"Granby School District","=""0560011""","Support services - general administration","$621,921",1753,2,"$355"
"Granby School District","=""0560011""","Support services - school based administration","$2,339,356",1753,2,"$1,334"
"Granby School District","=""0560011""","Central and other support services","$652,204",1753,2,"$372"
"Granby School District","=""0560011""","Operation and maintenance of plant","$3,433,967",1753,2,"$1,959"
"Granby School District","=""0560011""","Student transportation services","$1,430,656",1639,3,"$873"
"Granby School District","=""0560011""","Food services","$0",1753,2,"$0"
"Granby School District","=""0560011""","Enterprise operations","$836,664",1753,2,"$477"
"Granby School District","=""0560011""","Minor school construction","N/A","N/A","N/A","N/A"
"Granby School District","=""0560011""","Total","$34,902,993",1835,1,"$19,021"
"Great Oaks Charter School District","=""2940013""","Instruction","$2,876,991",650,1,"$4,426"
"Great Oaks Charter School District","=""2940013""","Support services - students","$176,685",650,2,"$272"
"Great Oaks Charter School District","=""2940013""","Support services - instruction","$505,776",650,2,"$778"
"Great Oaks Charter School District","=""2940013""","Support services - general administration","$26,033",650,2,"$40"
"Great Oaks Charter School District","=""2940013""","Support services - school based administration","$2,419,889",650,2,"$3,723"
"Great Oaks Charter School District","=""2940013""","Central and other support services","$1,466,756",650,2,"$2,257"
"Great Oaks Charter School District","=""2940013""","Operation and maintenance of plant","$2,235,696",650,2,"$3,440"
"Great Oaks Charter School District","=""2940013""","Student transportation services","$361,662",314,3,"$1,152"
"Great Oaks Charter School District","=""2940013""","Food services","$0",650,2,"$0"
"Great Oaks Charter School District","=""2940013""","Enterprise operations","$0",650,2,"$0"
"Great Oaks Charter School District","=""2940013""","Minor school construction","N/A","N/A","N/A","N/A"
"Great Oaks Charter School District","=""2940013""","Total","$10,069,488",650,1,"$15,492"
"Greenwich School District","=""0570011""","Instruction","$162,186,603",8636,1,"$18,780"
"Greenwich School District","=""0570011""","Support services - students","$13,023,185",8607,2,"$1,513"
"Greenwich School District","=""0570011""","Support services - instruction","$14,025,048",8607,2,"$1,629"
"Greenwich School District","=""0570011""","Support services - general administration","$4,451,103",8607,2,"$517"
"Greenwich School District","=""0570011""","Support services - school based administration","$0",8607,2,"$0"
"Greenwich School District","=""0570011""","Central and other support services","$9,582,517",8607,2,"$1,113"
"Greenwich School District","=""0570011""","Operation and maintenance of plant","$16,286,858",8607,2,"$1,892"
"Greenwich School District","=""0570011""","Student transportation services","$8,256,558",3926,3,"$2,103"
"Greenwich School District","=""0570011""","Food services","$0",8607,2,"$0"
"Greenwich School District","=""0570011""","Enterprise operations","$0",8607,2,"$0"
"Greenwich School District","=""0570011""","Minor school construction","N/A","N/A","N/A","N/A"
"Greenwich School District","=""0570011""","Total","$227,811,871",8636,1,"$26,379"
"Griswold School District","=""0580011""","Instruction","$17,488,022",1766,1,"$9,903"
"Griswold School District","=""0580011""","Support services - students","$2,179,484",1712,2,"$1,273"
"Griswold School District","=""0580011""","Support services - instruction","$485,518",1712,2,"$284"
"Griswold School District","=""0580011""","Support services - general administration","$513,303",1712,2,"$300"
"Griswold School District","=""0580011""","Support services - school based administration","$1,615,384",1712,2,"$944"
"Griswold School District","=""0580011""","Central and other support services","$3,129,127",1712,2,"$1,828"
"Griswold School District","=""0580011""","Operation and maintenance of plant","$3,479,472",1712,2,"$2,032"
"Griswold School District","=""0580011""","Student transportation services","$2,256,648",1846,3,"$1,222"
"Griswold School District","=""0580011""","Food services","$0",1712,2,"$0"
"Griswold School District","=""0580011""","Enterprise operations","$44,630",1712,2,"$26"
"Griswold School District","=""0580011""","Minor school construction","N/A","N/A","N/A","N/A"
"Griswold School District","=""0580011""","Total","$31,191,589",1766,1,"$17,662"
"Groton School District","=""0590011""","Instruction","$47,007,221",4463,1,"$10,533"
"Groton School District","=""0590011""","Support services - students","$13,404,513",4092,2,"$3,276"
"Groton School District","=""0590011""","Support services - instruction","$1,896,286",4092,2,"$463"
"Groton School District","=""0590011""","Support services - general administration","$2,730,258",4092,2,"$667"
"Groton School District","=""0590011""","Support services - school based administration","$4,503,701",4092,2,"$1,101"
"Groton School District","=""0590011""","Central and other support services","$1,749,060",4092,2,"$427"
"Groton School District","=""0590011""","Operation and maintenance of plant","$7,291,455",4092,2,"$1,782"
"Groton School District","=""0590011""","Student transportation services","$6,126,416",4092,3,"$1,497"
"Groton School District","=""0590011""","Food services","$0",4092,2,"$0"
"Groton School District","=""0590011""","Enterprise operations","$0",4092,2,"$0"
"Groton School District","=""0590011""","Minor school construction","N/A","N/A","N/A","N/A"
"Groton School District","=""0590011""","Total","$84,708,911",4463,1,"$18,980"
"Guilford School District","=""0600011""","Instruction","$39,495,191",3171,1,"$12,455"
"Guilford School District","=""0600011""","Support services - students","$4,542,981",3111,2,"$1,460"
"Guilford School District","=""0600011""","Support services - instruction","$2,047,471",3111,2,"$658"
"Guilford School District","=""0600011""","Support services - general administration","$1,886,286",3111,2,"$606"
"Guilford School District","=""0600011""","Support services - school based administration","$4,433,400",3111,2,"$1,425"
"Guilford School District","=""0600011""","Central and other support services","$645,155",3111,2,"$207"
"Guilford School District","=""0600011""","Operation and maintenance of plant","$7,094,744",3111,2,"$2,281"
"Guilford School District","=""0600011""","Student transportation services","$4,404,978",3194,3,"$1,379"
"Guilford School District","=""0600011""","Food services","$0",3111,2,"$0"
"Guilford School District","=""0600011""","Enterprise operations","$954,263",3111,2,"$307"
"Guilford School District","=""0600011""","Minor school construction","N/A","N/A","N/A","N/A"
"Guilford School District","=""0600011""","Total","$65,504,468",3171,1,"$20,657"
"Hamden School District","=""0620011""","Instruction","$97,736,816",6431,1,"$15,198"
"Hamden School District","=""0620011""","Support services - students","$10,150,555",5380,2,"$1,887"
"Hamden School District","=""0620011""","Support services - instruction","$1,702,608",5380,2,"$316"
"Hamden School District","=""0620011""","Support services - general administration","$2,768,838",5380,2,"$515"
"Hamden School District","=""0620011""","Support services - school based administration","$6,253,416",5380,2,"$1,162"
"Hamden School District","=""0620011""","Central and other support services","$3,073,338",5380,2,"$571"
"Hamden School District","=""0620011""","Operation and maintenance of plant","$6,991,120",5380,2,"$1,299"
"Hamden School District","=""0620011""","Student transportation services","$7,946,703",5119,3,"$1,552"
"Hamden School District","=""0620011""","Food services","$0",5380,2,"$0"
"Hamden School District","=""0620011""","Enterprise operations","$6,344,243",5380,2,"$1,179"
"Hamden School District","=""0620011""","Minor school construction","N/A","N/A","N/A","N/A"
"Hamden School District","=""0620011""","Total","$142,967,637",6431,1,"$22,231"
"Hampton School District","=""0630011""","Instruction","$1,331,519",79,1,"$16,855"
"Hampton School District","=""0630011""","Support services - students","$159,647",73,2,"$2,187"
"Hampton School District","=""0630011""","Support services - instruction","$737",73,2,"$10"
"Hampton School District","=""0630011""","Support services - general administration","$108,537",73,2,"$1,487"
"Hampton School District","=""0630011""","Support services - school based administration","$196,404",73,2,"$2,690"
"Hampton School District","=""0630011""","Central and other support services","$64,975",73,2,"$890"
"Hampton School District","=""0630011""","Operation and maintenance of plant","$244,521",73,2,"$3,350"
"Hampton School District","=""0630011""","Student transportation services","$136,860",121,3,"$1,131"
"Hampton School District","=""0630011""","Food services","$24,189",73,2,"$331"
"Hampton School District","=""0630011""","Enterprise operations","$0",73,2,"$0"
"Hampton School District","=""0630011""","Minor school construction","N/A","N/A","N/A","N/A"
"Hampton School District","=""0630011""","Total","$2,267,390",79,1,"$28,701"
"Hartford School District","=""0640011""","Instruction","$269,707,983",21867,1,"$12,334"
"Hartford School District","=""0640011""","Support services - students","$40,131,237",16788,2,"$2,390"
"Hartford School District","=""0640011""","Support services - instruction","$16,550,450",16788,2,"$986"
"Hartford School District","=""0640011""","Support services - general administration","$9,600,599",16788,2,"$572"
"Hartford School District","=""0640011""","Support services - school based administration","$23,614,675",16788,2,"$1,407"
"Hartford School District","=""0640011""","Central and other support services","$19,857,812",16788,2,"$1,183"
"Hartford School District","=""0640011""","Operation and maintenance of plant","$45,157,557",16788,2,"$2,690"
"Hartford School District","=""0640011""","Student transportation services","$27,440,470",7881,3,"$3,482"
"Hartford School District","=""0640011""","Food services","$0",16788,2,"$0"
"Hartford School District","=""0640011""","Enterprise operations","$0",16788,2,"$0"
"Hartford School District","=""0640011""","Minor school construction","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Total","$452,060,784",21867,1,"$20,673"
"Hartland School District","=""0650011""","Instruction","$3,662,608",234,1,"$15,652"
"Hartland School District","=""0650011""","Support services - students","$544,071",140,2,"$3,886"
"Hartland School District","=""0650011""","Support services - instruction","$161,901",140,2,"$1,156"
"Hartland School District","=""0650011""","Support services - general administration","$147,275",140,2,"$1,052"
"Hartland School District","=""0650011""","Support services - school based administration","$247,939",140,2,"$1,771"
"Hartland School District","=""0650011""","Central and other support services","$99,874",140,2,"$713"
"Hartland School District","=""0650011""","Operation and maintenance of plant","$366,419",140,2,"$2,617"
"Hartland School District","=""0650011""","Student transportation services","$311,847",218,3,"$1,430"
"Hartland School District","=""0650011""","Food services","$0",140,2,"$0"
"Hartland School District","=""0650011""","Enterprise operations","$137,562",140,2,"$983"
"Hartland School District","=""0650011""","Minor school construction","N/A","N/A","N/A","N/A"
"Hartland School District","=""0650011""","Total","$5,679,496",234,1,"$24,271"
"Hebron School District","=""0670011""","Instruction","$7,984,492",693,1,"$11,522"
"Hebron School District","=""0670011""","Support services - students","$902,858",679,2,"$1,330"
"Hebron School District","=""0670011""","Support services - instruction","$1,026,962",679,2,"$1,512"
"Hebron School District","=""0670011""","Support services - general administration","$396,232",679,2,"$584"
"Hebron School District","=""0670011""","Support services - school based administration","$532,457",679,2,"$784"
"Hebron School District","=""0670011""","Central and other support services","$478,001",679,2,"$704"
"Hebron School District","=""0670011""","Operation and maintenance of plant","$1,168,717",679,2,"$1,721"
"Hebron School District","=""0670011""","Student transportation services","$444,072",571,3,"$778"
"Hebron School District","=""0670011""","Food services","$0",679,2,"$0"
"Hebron School District","=""0670011""","Enterprise operations","$0",679,2,"$0"
"Hebron School District","=""0670011""","Minor school construction","N/A","N/A","N/A","N/A"
"Hebron School District","=""0670011""","Total","$12,933,791",693,1,"$18,663"
"Highville Charter School District","=""2860013""","Instruction","$3,314,632",501,1,"$6,616"
