"Per Pupil Expenditures by Function (District), 2020-21"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"New Canaan School District","=""0900011""","Central and other support services","$5,562,983",4219,2,"$1,319"
"New Canaan School District","=""0900011""","Operation and maintenance of plant","$9,697,793",4219,2,"$2,299"
"New Canaan School District","=""0900011""","Student transportation services","$5,536,957",3884,3,"$1,426"
"New Canaan School District","=""0900011""","Food services","$427,086",4219,2,"$101"
"New Canaan School District","=""0900011""","Enterprise operations","$1,713,605",4219,2,"$406"
"New Canaan School District","=""0900011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Canaan School District","=""0900011""","Total","$97,071,661",4238,1,"$22,905"
"New Fairfield School District","=""0910011""","Instruction","$25,737,014",2153,1,"$11,954"
"New Fairfield School District","=""0910011""","Support services - students","$4,267,366",2123,2,"$2,010"
"New Fairfield School District","=""0910011""","Support services - instruction","$2,533,360",2123,2,"$1,193"
"New Fairfield School District","=""0910011""","Support services - general administration","$775,234",2123,2,"$365"
"New Fairfield School District","=""0910011""","Support services - school based administration","$2,609,323",2123,2,"$1,229"
"New Fairfield School District","=""0910011""","Central and other support services","$1,437,320",2123,2,"$677"
"New Fairfield School District","=""0910011""","Operation and maintenance of plant","$3,963,425",2123,2,"$1,867"
"New Fairfield School District","=""0910011""","Student transportation services","$2,167,666",2173,3,"$998"
"New Fairfield School District","=""0910011""","Food services","$110,092",2123,2,"$52"
"New Fairfield School District","=""0910011""","Enterprise operations","$0",2123,2,"$0"
"New Fairfield School District","=""0910011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Fairfield School District","=""0910011""","Total","$43,600,801",2153,1,"$20,251"
"New Hartford School District","=""0920011""","Instruction","$5,878,752",439,1,"$13,391"
"New Hartford School District","=""0920011""","Support services - students","$213,962",417,2,"$513"
"New Hartford School District","=""0920011""","Support services - instruction","$241,796",417,2,"$580"
"New Hartford School District","=""0920011""","Support services - general administration","$468,787",417,2,"$1,124"
"New Hartford School District","=""0920011""","Support services - school based administration","$476,667",417,2,"$1,143"
"New Hartford School District","=""0920011""","Central and other support services","$83,648",417,2,"$201"
"New Hartford School District","=""0920011""","Operation and maintenance of plant","$939,526",417,2,"$2,253"
"New Hartford School District","=""0920011""","Student transportation services","$604,641",423,3,"$1,429"
"New Hartford School District","=""0920011""","Food services","$38,286",417,2,"$92"
"New Hartford School District","=""0920011""","Enterprise operations","$0",417,2,"$0"
"New Hartford School District","=""0920011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Hartford School District","=""0920011""","Total","$8,946,065",439,1,"$20,378"
"New Haven School District","=""0930011""","Instruction","$227,805,760",20567,1,"$11,076"
"New Haven School District","=""0930011""","Support services - students","$22,597,383",19916,2,"$1,135"
"New Haven School District","=""0930011""","Support services - instruction","$3,348,687",19916,2,"$168"
"New Haven School District","=""0930011""","Support services - general administration","$7,938,668",19916,2,"$399"
"New Haven School District","=""0930011""","Support services - school based administration","$21,924,434",19916,2,"$1,101"
"New Haven School District","=""0930011""","Central and other support services","$12,362,349",19916,2,"$621"
"New Haven School District","=""0930011""","Operation and maintenance of plant","$37,118,964",19916,2,"$1,864"
"New Haven School District","=""0930011""","Student transportation services","$25,325,273",19941,3,"$1,270"
"New Haven School District","=""0930011""","Food services","$1,896,526",19916,2,"$95"
"New Haven School District","=""0930011""","Enterprise operations","$629,827",19916,2,"$32"
"New Haven School District","=""0930011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Haven School District","=""0930011""","Total","$360,947,871",20567,1,"$17,550"
"New London School District","=""0950011""","Instruction","$36,904,574",3783,1,"$9,755"
"New London School District","=""0950011""","Support services - students","$6,505,143",3254,2,"$1,999"
"New London School District","=""0950011""","Support services - instruction","$3,034,384",3254,2,"$933"
"New London School District","=""0950011""","Support services - general administration","$2,870,218",3254,2,"$882"
"New London School District","=""0950011""","Support services - school based administration","$3,551,434",3254,2,"$1,091"
"New London School District","=""0950011""","Central and other support services","$1,980,436",3254,2,"$609"
"New London School District","=""0950011""","Operation and maintenance of plant","$8,197,033",3254,2,"$2,519"
"New London School District","=""0950011""","Student transportation services","$3,777,898",2862,3,"$1,320"
"New London School District","=""0950011""","Food services","$0",3254,2,"$0"
"New London School District","=""0950011""","Enterprise operations","$606,449",3254,2,"$186"
"New London School District","=""0950011""","Minor school construction","N/A","N/A","N/A","N/A"
"New London School District","=""0950011""","Total","$67,427,568",3783,1,"$17,824"
"New Milford School District","=""0960011""","Instruction","$38,863,316",3795,1,"$10,241"
"New Milford School District","=""0960011""","Support services - students","$4,950,989",3721,2,"$1,331"
"New Milford School District","=""0960011""","Support services - instruction","$1,242,621",3721,2,"$334"
"New Milford School District","=""0960011""","Support services - general administration","$1,001,185",3721,2,"$269"
"New Milford School District","=""0960011""","Support services - school based administration","$3,811,791",3721,2,"$1,024"
"New Milford School District","=""0960011""","Central and other support services","$3,382,800",3721,2,"$909"
"New Milford School District","=""0960011""","Operation and maintenance of plant","$6,020,150",3721,2,"$1,618"
"New Milford School District","=""0960011""","Student transportation services","$4,351,908",3842,3,"$1,133"
"New Milford School District","=""0960011""","Food services","$80,094",3721,2,"$22"
"New Milford School District","=""0960011""","Enterprise operations","$988,497",3721,2,"$266"
"New Milford School District","=""0960011""","Minor school construction","N/A","N/A","N/A","N/A"
"New Milford School District","=""0960011""","Total","$64,693,352",3795,1,"$17,047"
"Newington School District","=""0940011""","Instruction","$51,578,652",4157,1,"$12,408"
"Newington School District","=""0940011""","Support services - students","$4,323,390",3950,2,"$1,095"
"Newington School District","=""0940011""","Support services - instruction","$1,334,036",3950,2,"$338"
"Newington School District","=""0940011""","Support services - general administration","$3,324,320",3950,2,"$842"
"Newington School District","=""0940011""","Support services - school based administration","$4,979,411",3950,2,"$1,261"
"Newington School District","=""0940011""","Central and other support services","$882,880",3950,2,"$224"
"Newington School District","=""0940011""","Operation and maintenance of plant","$9,684,904",3950,2,"$2,452"
"Newington School District","=""0940011""","Student transportation services","$3,325,883",3118,3,"$1,067"
"Newington School District","=""0940011""","Food services","$0",3950,2,"$0"
"Newington School District","=""0940011""","Enterprise operations","$902,282",3950,2,"$228"
"Newington School District","=""0940011""","Minor school construction","N/A","N/A","N/A","N/A"
"Newington School District","=""0940011""","Total","$80,335,758",4157,1,"$19,325"
"Newtown School District","=""0970011""","Instruction","$46,995,942",4087,1,"$11,499"
"Newtown School District","=""0970011""","Support services - students","$9,488,514",4030,2,"$2,354"
"Newtown School District","=""0970011""","Support services - instruction","$2,468,349",4030,2,"$612"
"Newtown School District","=""0970011""","Support services - general administration","$1,469,840",4030,2,"$365"
"Newtown School District","=""0970011""","Support services - school based administration","$4,147,224",4030,2,"$1,029"
"Newtown School District","=""0970011""","Central and other support services","$2,497,115",4030,2,"$620"
"Newtown School District","=""0970011""","Operation and maintenance of plant","$10,774,443",4030,2,"$2,674"
"Newtown School District","=""0970011""","Student transportation services","$4,353,351",4059,3,"$1,073"
"Newtown School District","=""0970011""","Food services","$402,736",4030,2,"$100"
"Newtown School District","=""0970011""","Enterprise operations","$1,199,453",4030,2,"$298"
"Newtown School District","=""0970011""","Minor school construction","N/A","N/A","N/A","N/A"
"Newtown School District","=""0970011""","Total","$83,796,977",4087,1,"$20,503"
"Norfolk School District","=""0980011""","Instruction","$1,406,260",85,1,"$16,544"
"Norfolk School District","=""0980011""","Support services - students","$53,303",80,2,"$666"
"Norfolk School District","=""0980011""","Support services - instruction","$112,739",80,2,"$1,409"
"Norfolk School District","=""0980011""","Support services - general administration","$229,826",80,2,"$2,873"
"Norfolk School District","=""0980011""","Support services - school based administration","$231,490",80,2,"$2,894"
"Norfolk School District","=""0980011""","Central and other support services","$0",80,2,"$0"
"Norfolk School District","=""0980011""","Operation and maintenance of plant","$337,560",80,2,"$4,219"
"Norfolk School District","=""0980011""","Student transportation services","$139,778",81,3,"$1,726"
"Norfolk School District","=""0980011""","Food services","$25,153",80,2,"$314"
"Norfolk School District","=""0980011""","Enterprise operations","$0",80,2,"$0"
"Norfolk School District","=""0980011""","Minor school construction","N/A","N/A","N/A","N/A"
"Norfolk School District","=""0980011""","Total","$2,536,109",85,1,"$29,837"
"North Branford School District","=""0990011""","Instruction","$18,353,842",1683,1,"$10,905"
"North Branford School District","=""0990011""","Support services - students","$3,267,043",1607,2,"$2,033"
"North Branford School District","=""0990011""","Support services - instruction","$2,173,020",1607,2,"$1,352"
"North Branford School District","=""0990011""","Support services - general administration","$593,213",1607,2,"$369"
"North Branford School District","=""0990011""","Support services - school based administration","$1,885,683",1607,2,"$1,173"
"North Branford School District","=""0990011""","Central and other support services","$1,631,988",1607,2,"$1,016"
"North Branford School District","=""0990011""","Operation and maintenance of plant","$3,776,193",1607,2,"$2,350"
"North Branford School District","=""0990011""","Student transportation services","$2,099,270",1666,3,"$1,260"
"North Branford School District","=""0990011""","Food services","$134,415",1607,2,"$84"
"North Branford School District","=""0990011""","Enterprise operations","$0",1607,2,"$0"
"North Branford School District","=""0990011""","Minor school construction","N/A","N/A","N/A","N/A"
"North Branford School District","=""0990011""","Total","$33,914,741",1683,1,"$20,151"
"North Canaan School District","=""1000011""","Instruction","$3,605,989",255,1,"$14,141"
"North Canaan School District","=""1000011""","Support services - students","$535,100",248,2,"$2,158"
"North Canaan School District","=""1000011""","Support services - instruction","$174,891",248,2,"$705"
"North Canaan School District","=""1000011""","Support services - general administration","$149,281",248,2,"$602"
"North Canaan School District","=""1000011""","Support services - school based administration","$296,454",248,2,"$1,195"
"North Canaan School District","=""1000011""","Central and other support services","$116,626",248,2,"$470"
"North Canaan School District","=""1000011""","Operation and maintenance of plant","$495,738",248,2,"$1,999"
"North Canaan School District","=""1000011""","Student transportation services","$339,402",269,3,"$1,262"
"North Canaan School District","=""1000011""","Food services","$0",248,2,"$0"
"North Canaan School District","=""1000011""","Enterprise operations","$4,272",248,2,"$17"
"North Canaan School District","=""1000011""","Minor school construction","N/A","N/A","N/A","N/A"
"North Canaan School District","=""1000011""","Total","$5,717,755",255,1,"$22,423"
"North Haven School District","=""1010011""","Instruction","$36,831,541",3171,1,"$11,615"
"North Haven School District","=""1010011""","Support services - students","$6,877,018",3069,2,"$2,241"
"North Haven School District","=""1010011""","Support services - instruction","$1,188,580",3069,2,"$387"
"North Haven School District","=""1010011""","Support services - general administration","$893,678",3069,2,"$291"
"North Haven School District","=""1010011""","Support services - school based administration","$3,106,654",3069,2,"$1,012"
"North Haven School District","=""1010011""","Central and other support services","$2,919,916",3069,2,"$951"
"North Haven School District","=""1010011""","Operation and maintenance of plant","$4,697,782",3069,2,"$1,531"
"North Haven School District","=""1010011""","Student transportation services","$3,464,988",2706,3,"$1,280"
"North Haven School District","=""1010011""","Food services","$0",3069,2,"$0"
"North Haven School District","=""1010011""","Enterprise operations","$853,371",3069,2,"$278"
"North Haven School District","=""1010011""","Minor school construction","N/A","N/A","N/A","N/A"
"North Haven School District","=""1010011""","Total","$60,833,526",3171,1,"$19,184"
"North Stonington School District","=""1020011""","Instruction","$9,145,320",720,1,"$12,702"
"North Stonington School District","=""1020011""","Support services - students","$816,123",702,2,"$1,163"
"North Stonington School District","=""1020011""","Support services - instruction","$158,618",702,2,"$226"
"North Stonington School District","=""1020011""","Support services - general administration","$1,107,514",702,2,"$1,578"
"North Stonington School District","=""1020011""","Support services - school based administration","$1,066,083",702,2,"$1,519"
"North Stonington School District","=""1020011""","Central and other support services","$40,523",702,2,"$58"
"North Stonington School District","=""1020011""","Operation and maintenance of plant","$1,036,744",702,2,"$1,477"
"North Stonington School District","=""1020011""","Student transportation services","$832,579",577,3,"$1,443"
"North Stonington School District","=""1020011""","Food services","$0",702,2,"$0"
"North Stonington School District","=""1020011""","Enterprise operations","$150",702,2,"$0"
"North Stonington School District","=""1020011""","Minor school construction","N/A","N/A","N/A","N/A"
"North Stonington School District","=""1020011""","Total","$14,203,654",720,1,"$19,727"
"Norwalk School District","=""1030011""","Instruction","$166,659,342",12056,1,"$13,824"
"Norwalk School District","=""1030011""","Support services - students","$19,678,458",11509,2,"$1,710"
"Norwalk School District","=""1030011""","Support services - instruction","$6,203,637",11509,2,"$539"
"Norwalk School District","=""1030011""","Support services - general administration","$2,182,001",11509,2,"$190"
"Norwalk School District","=""1030011""","Support services - school based administration","$13,404,360",11509,2,"$1,165"
"Norwalk School District","=""1030011""","Central and other support services","$3,702,069",11509,2,"$322"
"Norwalk School District","=""1030011""","Operation and maintenance of plant","$21,280,755",11509,2,"$1,849"
"Norwalk School District","=""1030011""","Student transportation services","$8,591,011",6129,3,"$1,402"
"Norwalk School District","=""1030011""","Food services","$0",11509,2,"$0"
"Norwalk School District","=""1030011""","Enterprise operations","$0",11509,2,"$0"
"Norwalk School District","=""1030011""","Minor school construction","N/A","N/A","N/A","N/A"
"Norwalk School District","=""1030011""","Total","$241,701,634",12056,1,"$20,048"
"Norwich School District","=""1040011""","Instruction","$82,614,963",5207,1,"$15,866"
"Norwich School District","=""1040011""","Support services - students","$6,004,906",3293,2,"$1,824"
"Norwich School District","=""1040011""","Support services - instruction","$22,901",3293,2,"$7"
"Norwich School District","=""1040011""","Support services - general administration","$1,084,959",3293,2,"$329"
"Norwich School District","=""1040011""","Support services - school based administration","$2,809,717",3293,2,"$853"
"Norwich School District","=""1040011""","Central and other support services","$1,004,040",3293,2,"$305"
"Norwich School District","=""1040011""","Operation and maintenance of plant","$5,135,335",3293,2,"$1,559"
"Norwich School District","=""1040011""","Student transportation services","$7,312,554",5114,3,"$1,430"
"Norwich School District","=""1040011""","Food services","$0",3293,2,"$0"
"Norwich School District","=""1040011""","Enterprise operations","$406,417",3293,2,"$123"
"Norwich School District","=""1040011""","Minor school construction","N/A","N/A","N/A","N/A"
"Norwich School District","=""1040011""","Total","$106,395,792",5207,1,"$20,433"
"Odyssey Community School District","=""2630013""","Instruction","$2,281,431",328,1,"$6,956"
"Odyssey Community School District","=""2630013""","Support services - students","$449,355",328,2,"$1,370"
"Odyssey Community School District","=""2630013""","Support services - instruction","$223,065",328,2,"$680"
"Odyssey Community School District","=""2630013""","Support services - general administration","$178,202",328,2,"$543"
"Odyssey Community School District","=""2630013""","Support services - school based administration","$430,512",328,2,"$1,313"
"Odyssey Community School District","=""2630013""","Central and other support services","$166,900",328,2,"$509"
"Odyssey Community School District","=""2630013""","Operation and maintenance of plant","$607,180",328,2,"$1,851"
"Odyssey Community School District","=""2630013""","Student transportation services","$0",0,3,"$0"
"Odyssey Community School District","=""2630013""","Food services","$0",328,2,"$0"
"Odyssey Community School District","=""2630013""","Enterprise operations","$0",328,2,"$0"
"Odyssey Community School District","=""2630013""","Minor school construction","N/A","N/A","N/A","N/A"
"Odyssey Community School District","=""2630013""","Total","$4,336,646",328,1,"$13,221"
"Old Saybrook School District","=""1060011""","Instruction","$15,953,503",1082,1,"$14,744"
"Old Saybrook School District","=""1060011""","Support services - students","$2,008,051",1070,2,"$1,877"
"Old Saybrook School District","=""1060011""","Support services - instruction","$1,576,284",1070,2,"$1,473"
"Old Saybrook School District","=""1060011""","Support services - general administration","$813,809",1070,2,"$761"
"Old Saybrook School District","=""1060011""","Support services - school based administration","$1,550,260",1070,2,"$1,449"
"Old Saybrook School District","=""1060011""","Central and other support services","$1,153,239",1070,2,"$1,078"
"Old Saybrook School District","=""1060011""","Operation and maintenance of plant","$2,478,281",1070,2,"$2,316"
"Old Saybrook School District","=""1060011""","Student transportation services","$1,187,096",990,3,"$1,199"
"Old Saybrook School District","=""1060011""","Food services","$0",1070,2,"$0"
"Old Saybrook School District","=""1060011""","Enterprise operations","$0",1070,2,"$0"
"Old Saybrook School District","=""1060011""","Minor school construction","N/A","N/A","N/A","N/A"
"Old Saybrook School District","=""1060011""","Total","$26,720,521",1082,1,"$24,695"
"Orange School District","=""1070011""","Instruction","$13,136,198",1245,1,"$10,551"
"Orange School District","=""1070011""","Support services - students","$3,680,255",1232,2,"$2,987"
"Orange School District","=""1070011""","Support services - instruction","$1,098,198",1232,2,"$891"
"Orange School District","=""1070011""","Support services - general administration","$612,336",1232,2,"$497"
"Orange School District","=""1070011""","Support services - school based administration","$942,316",1232,2,"$765"
"Orange School District","=""1070011""","Central and other support services","$234,372",1232,2,"$190"
"Orange School District","=""1070011""","Operation and maintenance of plant","$1,767,526",1232,2,"$1,435"
"Orange School District","=""1070011""","Student transportation services","$1,108,670",1220,3,"$909"
"Orange School District","=""1070011""","Food services","$208,031",1232,2,"$169"
"Orange School District","=""1070011""","Enterprise operations","$0",1232,2,"$0"
"Orange School District","=""1070011""","Minor school construction","N/A","N/A","N/A","N/A"
"Orange School District","=""1070011""","Total","$22,787,902",1245,1,"$18,304"
"Oxford School District","=""1080011""","Instruction","$20,393,472",1683,1,"$12,117"
"Oxford School District","=""1080011""","Support services - students","$3,035,804",1608,2,"$1,888"
"Oxford School District","=""1080011""","Support services - instruction","$617,484",1608,2,"$384"
"Oxford School District","=""1080011""","Support services - general administration","$1,168,047",1608,2,"$726"
"Oxford School District","=""1080011""","Support services - school based administration","$1,844,772",1608,2,"$1,147"
"Oxford School District","=""1080011""","Central and other support services","$1,364,191",1608,2,"$848"
"Oxford School District","=""1080011""","Operation and maintenance of plant","$2,937,310",1608,2,"$1,827"
"Oxford School District","=""1080011""","Student transportation services","$1,616,108",1712,3,"$944"
"Oxford School District","=""1080011""","Food services","$0",1608,2,"$0"
"Oxford School District","=""1080011""","Enterprise operations","$415,460",1608,2,"$258"
"Oxford School District","=""1080011""","Minor school construction","N/A","N/A","N/A","N/A"
"Oxford School District","=""1080011""","Total","$33,392,648",1683,1,"$19,841"
"Park City Prep Charter School District","=""2830013""","Instruction","$2,259,238",360,1,"$6,276"
"Park City Prep Charter School District","=""2830013""","Support services - students","$595,007",360,2,"$1,653"
"Park City Prep Charter School District","=""2830013""","Support services - instruction","$211,109",360,2,"$586"
"Park City Prep Charter School District","=""2830013""","Support services - general administration","$62,836",360,2,"$175"
"Park City Prep Charter School District","=""2830013""","Support services - school based administration","$595,331",360,2,"$1,654"
"Park City Prep Charter School District","=""2830013""","Central and other support services","$274,422",360,2,"$762"
"Park City Prep Charter School District","=""2830013""","Operation and maintenance of plant","$886,741",360,2,"$2,463"
"Park City Prep Charter School District","=""2830013""","Student transportation services","$0",360,3,"$0"
"Park City Prep Charter School District","=""2830013""","Food services","$0",360,2,"$0"
"Park City Prep Charter School District","=""2830013""","Enterprise operations","$0",360,2,"$0"
"Park City Prep Charter School District","=""2830013""","Minor school construction","N/A","N/A","N/A","N/A"
"Park City Prep Charter School District","=""2830013""","Total","$4,884,684",360,1,"$13,569"
"Plainfield School District","=""1090011""","Instruction","$21,724,194",2137,1,"$10,166"
"Plainfield School District","=""1090011""","Support services - students","$2,958,578",1995,2,"$1,483"
"Plainfield School District","=""1090011""","Support services - instruction","$1,968,104",1995,2,"$987"
"Plainfield School District","=""1090011""","Support services - general administration","$515,462",1995,2,"$258"
"Plainfield School District","=""1090011""","Support services - school based administration","$2,283,625",1995,2,"$1,145"
"Plainfield School District","=""1090011""","Central and other support services","$2,218,772",1995,2,"$1,112"
"Plainfield School District","=""1090011""","Operation and maintenance of plant","$3,485,669",1995,2,"$1,747"
"Plainfield School District","=""1090011""","Student transportation services","$2,491,084",1995,3,"$1,249"
"Plainfield School District","=""1090011""","Food services","$0",1995,2,"$0"
"Plainfield School District","=""1090011""","Enterprise operations","$472,152",1995,2,"$237"
"Plainfield School District","=""1090011""","Minor school construction","N/A","N/A","N/A","N/A"
"Plainfield School District","=""1090011""","Total","$38,117,638",2137,1,"$17,837"
"Plainville School District","=""1100011""","Instruction","$28,010,750",2332,1,"$12,011"
"Plainville School District","=""1100011""","Support services - students","$1,383,870",2248,2,"$616"
"Plainville School District","=""1100011""","Support services - instruction","$5,926,532",2248,2,"$2,636"
"Plainville School District","=""1100011""","Support services - general administration","$159,592",2248,2,"$71"
"Plainville School District","=""1100011""","Support services - school based administration","$2,276,394",2248,2,"$1,013"
"Plainville School District","=""1100011""","Central and other support services","$630,742",2248,2,"$281"
"Plainville School District","=""1100011""","Operation and maintenance of plant","$3,315,728",2248,2,"$1,475"
"Plainville School District","=""1100011""","Student transportation services","$1,975,534",1092,3,"$1,809"
"Plainville School District","=""1100011""","Food services","$0",2248,2,"$0"
"Plainville School District","=""1100011""","Enterprise operations","$0",2248,2,"$0"
"Plainville School District","=""1100011""","Minor school construction","N/A","N/A","N/A","N/A"
"Plainville School District","=""1100011""","Total","$43,679,142",2332,1,"$18,730"
"Plymouth School District","=""1110011""","Instruction","$13,247,009",1431,1,"$9,257"
"Plymouth School District","=""1110011""","Support services - students","$1,483,033",1289,2,"$1,151"
"Plymouth School District","=""1110011""","Support services - instruction","$390,676",1289,2,"$303"
"Plymouth School District","=""1110011""","Support services - general administration","$761,463",1289,2,"$591"
"Plymouth School District","=""1110011""","Support services - school based administration","$975,940",1289,2,"$757"
"Plymouth School District","=""1110011""","Central and other support services","$5,119,927",1289,2,"$3,972"
"Plymouth School District","=""1110011""","Operation and maintenance of plant","$2,386,065",1289,2,"$1,851"
"Plymouth School District","=""1110011""","Student transportation services","$1,684,596",1404,3,"$1,200"
"Plymouth School District","=""1110011""","Food services","$0",1289,2,"$0"
"Plymouth School District","=""1110011""","Enterprise operations","$7,786",1289,2,"$6"
"Plymouth School District","=""1110011""","Minor school construction","N/A","N/A","N/A","N/A"
"Plymouth School District","=""1110011""","Total","$26,056,494",1431,1,"$18,209"
"Pomfret School District","=""1120011""","Instruction","$7,618,255",521,1,"$14,622"
"Pomfret School District","=""1120011""","Support services - students","$499,840",336,2,"$1,488"
"Pomfret School District","=""1120011""","Support services - instruction","$419,468",336,2,"$1,248"
"Pomfret School District","=""1120011""","Support services - general administration","$185,712",336,2,"$553"
"Pomfret School District","=""1120011""","Support services - school based administration","$477,049",336,2,"$1,420"
"Pomfret School District","=""1120011""","Central and other support services","$210,739",336,2,"$627"
"Pomfret School District","=""1120011""","Operation and maintenance of plant","$978,309",336,2,"$2,912"
"Pomfret School District","=""1120011""","Student transportation services","$557,423",534,3,"$1,044"
"Pomfret School District","=""1120011""","Food services","$0",336,2,"$0"
"Pomfret School District","=""1120011""","Enterprise operations","$0",336,2,"$0"
"Pomfret School District","=""1120011""","Minor school construction","N/A","N/A","N/A","N/A"
"Pomfret School District","=""1120011""","Total","$10,946,795",521,1,"$21,011"
"Portland School District","=""1130011""","Instruction","$14,070,479",1317,1,"$10,684"
"Portland School District","=""1130011""","Support services - students","$1,758,525",1268,2,"$1,387"
"Portland School District","=""1130011""","Support services - instruction","$511,419",1268,2,"$403"
"Portland School District","=""1130011""","Support services - general administration","$1,217,615",1268,2,"$960"
"Portland School District","=""1130011""","Support services - school based administration","$1,648,004",1268,2,"$1,300"
"Portland School District","=""1130011""","Central and other support services","$276,917",1268,2,"$218"
"Portland School District","=""1130011""","Operation and maintenance of plant","$2,755,570",1268,2,"$2,173"
"Portland School District","=""1130011""","Student transportation services","$1,059,748",1156,3,"$917"
"Portland School District","=""1130011""","Food services","$50,147",1268,2,"$40"
"Portland School District","=""1130011""","Enterprise operations","$299,165",1268,2,"$236"
"Portland School District","=""1130011""","Minor school construction","N/A","N/A","N/A","N/A"
"Portland School District","=""1130011""","Total","$23,647,589",1317,1,"$17,956"
"Preston School District","=""1140011""","Instruction","$8,944,618",587,1,"$15,238"
"Preston School District","=""1140011""","Support services - students","$435,911",400,2,"$1,090"
"Preston School District","=""1140011""","Support services - instruction","$544,065",400,2,"$1,360"
"Preston School District","=""1140011""","Support services - general administration","$457,045",400,2,"$1,143"
"Preston School District","=""1140011""","Support services - school based administration","$561,179",400,2,"$1,403"
"Preston School District","=""1140011""","Central and other support services","$233,404",400,2,"$584"
"Preston School District","=""1140011""","Operation and maintenance of plant","$792,975",400,2,"$1,982"
"Preston School District","=""1140011""","Student transportation services","$773,957",560,3,"$1,382"
"Preston School District","=""1140011""","Food services","$0",400,2,"$0"
"Preston School District","=""1140011""","Enterprise operations","$0",400,2,"$0"
"Preston School District","=""1140011""","Minor school construction","N/A","N/A","N/A","N/A"
"Preston School District","=""1140011""","Total","$12,743,154",587,1,"$21,709"
"Putnam School District","=""1160011""","Instruction","$12,937,524",1144,1,"$11,309"
"Putnam School District","=""1160011""","Support services - students","$1,826,368",1097,2,"$1,665"
"Putnam School District","=""1160011""","Support services - instruction","$708,960",1097,2,"$646"
"Putnam School District","=""1160011""","Support services - general administration","$724,312",1097,2,"$660"
"Putnam School District","=""1160011""","Support services - school based administration","$1,706,870",1097,2,"$1,556"
"Putnam School District","=""1160011""","Central and other support services","$722,079",1097,2,"$658"
"Putnam School District","=""1160011""","Operation and maintenance of plant","$2,655,498",1097,2,"$2,421"
"Putnam School District","=""1160011""","Student transportation services","$1,110,553",860,3,"$1,291"
"Putnam School District","=""1160011""","Food services","$0",1097,2,"$0"
"Putnam School District","=""1160011""","Enterprise operations","$196,800",1097,2,"$179"
"Putnam School District","=""1160011""","Minor school construction","N/A","N/A","N/A","N/A"
"Putnam School District","=""1160011""","Total","$22,588,964",1144,1,"$19,746"
"Redding School District","=""1170011""","Instruction","$16,950,402",816,1,"$20,773"
"Redding School District","=""1170011""","Support services - students","$294,631",804,2,"$366"
"Redding School District","=""1170011""","Support services - instruction","$562,781",804,2,"$700"
"Redding School District","=""1170011""","Support services - general administration","$339,068",804,2,"$422"
"Redding School District","=""1170011""","Support services - school based administration","$951,827",804,2,"$1,184"
"Redding School District","=""1170011""","Central and other support services","$381,029",804,2,"$474"
"Redding School District","=""1170011""","Operation and maintenance of plant","$2,168,638",804,2,"$2,697"
"Redding School District","=""1170011""","Student transportation services","$1,674,465",804,3,"$2,083"
"Redding School District","=""1170011""","Food services","$37,105",804,2,"$46"
"Redding School District","=""1170011""","Enterprise operations","$0",804,2,"$0"
"Redding School District","=""1170011""","Minor school construction","N/A","N/A","N/A","N/A"
"Redding School District","=""1170011""","Total","$23,359,945",816,1,"$28,627"
"Regional School District 01","=""2010012""","Instruction","$6,374,792",327,1,"$19,495"
"Regional School District 01","=""2010012""","Support services - students","$609,678",319,2,"$1,911"
"Regional School District 01","=""2010012""","Support services - instruction","$712,412",319,2,"$2,233"
"Regional School District 01","=""2010012""","Support services - general administration","$213,058",319,2,"$668"
"Regional School District 01","=""2010012""","Support services - school based administration","$658,639",319,2,"$2,065"
"Regional School District 01","=""2010012""","Central and other support services","$490,115",319,2,"$1,536"
"Regional School District 01","=""2010012""","Operation and maintenance of plant","$1,958,967",319,2,"$6,141"
"Regional School District 01","=""2010012""","Student transportation services","$137,220",312,3,"$440"
"Regional School District 01","=""2010012""","Food services","$15,000",319,2,"$47"
"Regional School District 01","=""2010012""","Enterprise operations","$70,317",319,2,"$220"
"Regional School District 01","=""2010012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 01","=""2010012""","Total","$11,240,198",327,1,"$34,374"
"Regional School District 04","=""2040012""","Instruction","$11,093,419",852,1,"$13,020"
"Regional School District 04","=""2040012""","Support services - students","$1,494,988",829,2,"$1,803"
"Regional School District 04","=""2040012""","Support services - instruction","$170,701",829,2,"$206"
"Regional School District 04","=""2040012""","Support services - general administration","$1,048,703",829,2,"$1,265"
"Regional School District 04","=""2040012""","Support services - school based administration","$1,359,709",829,2,"$1,640"
"Regional School District 04","=""2040012""","Central and other support services","$788,765",829,2,"$951"
"Regional School District 04","=""2040012""","Operation and maintenance of plant","$2,013,706",829,2,"$2,429"
