"Per Pupil Expenditures by Object (District), 2018-19"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"East Granby School District","=""0400011""","Purchased Services","$2,013,329",848,2,"$2,374"
"East Granby School District","=""0400011""","Tuition","$1,053,256",49,4,"$21,495"
"East Granby School District","=""0400011""","Supplies","$888,093",848,2,"$1,047"
"East Granby School District","=""0400011""","Property","$138,475",848,2,"$163"
"East Granby School District","=""0400011""","Other","$95,442",848,2,"$113"
"East Granby School District","=""0400011""","Total","$17,940,468",897,1,"$20,001"
"East Haddam School District","=""0410011""","Salaries","$13,002,611",1007,2,"$12,912"
"East Haddam School District","=""0410011""","Employee Benefits","$3,211,529",1007,2,"$3,189"
"East Haddam School District","=""0410011""","Purchased Services","$2,649,421",1007,2,"$2,631"
"East Haddam School District","=""0410011""","Tuition","$776,020",32,4,"$24,251"
"East Haddam School District","=""0410011""","Supplies","$1,199,867",1007,2,"$1,192"
"East Haddam School District","=""0410011""","Property","$689,131",1007,2,"$684"
"East Haddam School District","=""0410011""","Other","$44,670",1007,2,"$44"
"East Haddam School District","=""0410011""","Total","$21,573,249",1039,1,"$20,763"
"East Hampton School District","=""0420011""","Salaries","$20,542,802",1864,2,"$11,021"
"East Hampton School District","=""0420011""","Employee Benefits","$5,524,436",1864,2,"$2,964"
"East Hampton School District","=""0420011""","Purchased Services","$3,424,024",1864,2,"$1,837"
"East Hampton School District","=""0420011""","Tuition","$1,277,188",95,4,"$13,444"
"East Hampton School District","=""0420011""","Supplies","$1,173,945",1864,2,"$630"
"East Hampton School District","=""0420011""","Property","$476,643",1864,2,"$256"
"East Hampton School District","=""0420011""","Other","$44,496",1864,2,"$24"
"East Hampton School District","=""0420011""","Total","$32,463,534",1959,1,"$16,571"
"East Hartford School District","=""0430011""","Salaries","$76,931,292",6812,2,"$11,293"
"East Hartford School District","=""0430011""","Employee Benefits","$17,974,980",6812,2,"$2,639"
"East Hartford School District","=""0430011""","Purchased Services","$12,765,004",6812,2,"$1,874"
"East Hartford School District","=""0430011""","Tuition","$8,218,092",1571,4,"$5,231"
"East Hartford School District","=""0430011""","Supplies","$4,476,800",6812,2,"$657"
"East Hartford School District","=""0430011""","Property","$2,116,296",6812,2,"$311"
"East Hartford School District","=""0430011""","Other","$1,139,633",6812,2,"$167"
"East Hartford School District","=""0430011""","Total","$123,622,096",8383,1,"$14,747"
"East Haven School District","=""0440011""","Salaries","$28,320,505",2868,2,"$9,875"
"East Haven School District","=""0440011""","Employee Benefits","$11,510,994",2868,2,"$4,014"
"East Haven School District","=""0440011""","Purchased Services","$7,546,511",2868,2,"$2,631"
"East Haven School District","=""0440011""","Tuition","$5,052,663",451,4,"$11,203"
"East Haven School District","=""0440011""","Supplies","$1,729,253",2868,2,"$603"
"East Haven School District","=""0440011""","Property","$343,244",2868,2,"$120"
"East Haven School District","=""0440011""","Other","$143,840",2868,2,"$50"
"East Haven School District","=""0440011""","Total","$54,647,010",3319,1,"$16,465"
"East Lyme School District","=""0450011""","Salaries","$30,152,087",2693,2,"$11,196"
"East Lyme School District","=""0450011""","Employee Benefits","$8,185,913",2693,2,"$3,040"
"East Lyme School District","=""0450011""","Purchased Services","$7,388,131",2693,2,"$2,743"
"East Lyme School District","=""0450011""","Tuition","$1,599,472",95,4,"$16,837"
"East Lyme School District","=""0450011""","Supplies","$1,741,031",2693,2,"$647"
"East Lyme School District","=""0450011""","Property","$348,212",2693,2,"$129"
"East Lyme School District","=""0450011""","Other","$84,671",2693,2,"$31"
"East Lyme School District","=""0450011""","Total","$49,499,517",2788,1,"$17,754"
"East Windsor School District","=""0470011""","Salaries","$16,312,939",1092,2,"$14,939"
"East Windsor School District","=""0470011""","Employee Benefits","$3,811,893",1092,2,"$3,491"
"East Windsor School District","=""0470011""","Purchased Services","$2,776,696",1092,2,"$2,543"
"East Windsor School District","=""0470011""","Tuition","$2,262,311",139,4,"$16,276"
"East Windsor School District","=""0470011""","Supplies","$620,275",1092,2,"$568"
"East Windsor School District","=""0470011""","Property","$473,357",1092,2,"$433"
"East Windsor School District","=""0470011""","Other","$538,646",1092,2,"$493"
"East Windsor School District","=""0470011""","Total","$26,796,117",1231,1,"$21,768"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Salaries","$11,020,914",429,2,"$25,690"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Employee Benefits","$2,432,175",429,2,"$5,669"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Purchased Services","$1,880,233",429,2,"$4,383"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Tuition","$0",0,4,"$0"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Supplies","$376,788",429,2,"$878"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Property","$90,348",429,2,"$211"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Other","$15,116",429,2,"$35"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Total","$15,815,573",429,1,"$36,866"
"Eastford School District","=""0390011""","Salaries","$2,050,439",165,2,"$12,427"
"Eastford School District","=""0390011""","Employee Benefits","$362,264",165,2,"$2,196"
"Eastford School District","=""0390011""","Purchased Services","$615,630",165,2,"$3,731"
"Eastford School District","=""0390011""","Tuition","$915,996",50,4,"$18,320"
"Eastford School District","=""0390011""","Supplies","$125,303",165,2,"$759"
"Eastford School District","=""0390011""","Property","$8,289",165,2,"$50"
"Eastford School District","=""0390011""","Other","$51,513",165,2,"$312"
"Eastford School District","=""0390011""","Total","$4,129,434",215,1,"$19,207"
"Easton School District","=""0460011""","Salaries","$10,761,154",897,2,"$11,997"
"Easton School District","=""0460011""","Employee Benefits","$3,188,107",897,2,"$3,554"
"Easton School District","=""0460011""","Purchased Services","$2,324,696",897,2,"$2,592"
"Easton School District","=""0460011""","Tuition","$361,065",10,4,"$36,107"
"Easton School District","=""0460011""","Supplies","$637,829",897,2,"$711"
"Easton School District","=""0460011""","Property","$160,972",897,2,"$179"
"Easton School District","=""0460011""","Other","$17,388",897,2,"$19"
"Easton School District","=""0460011""","Total","$17,451,211",907,1,"$19,241"
"EdAdvance","=""2420014""","Salaries","$3,183,963",278,2,"$11,453"
"EdAdvance","=""2420014""","Employee Benefits","$906,289",278,2,"$3,260"
"EdAdvance","=""2420014""","Purchased Services","$502,149",278,2,"$1,806"
"EdAdvance","=""2420014""","Tuition","$0",0,4,"$0"
"EdAdvance","=""2420014""","Supplies","$160,933",278,2,"$579"
"EdAdvance","=""2420014""","Property","$32,313",278,2,"$116"
"EdAdvance","=""2420014""","Other","$604,025",278,2,"$2,173"
"EdAdvance","=""2420014""","Total","$5,389,672",278,1,"$19,387"
"Ellington School District","=""0480011""","Salaries","$26,237,523",2732,2,"$9,604"
"Ellington School District","=""0480011""","Employee Benefits","$6,687,964",2732,2,"$2,448"
"Ellington School District","=""0480011""","Purchased Services","$4,786,928",2732,2,"$1,752"
"Ellington School District","=""0480011""","Tuition","$1,540,137",109,4,"$14,130"
"Ellington School District","=""0480011""","Supplies","$1,695,955",2732,2,"$621"
"Ellington School District","=""0480011""","Property","$224,593",2732,2,"$82"
"Ellington School District","=""0480011""","Other","$77,713",2732,2,"$28"
"Ellington School District","=""0480011""","Total","$41,250,812",2841,1,"$14,520"
"Elm City College Preparatory School District","=""2890013""","Salaries","$7,040,481",756,2,"$9,313"
"Elm City College Preparatory School District","=""2890013""","Employee Benefits","$1,303,383",756,2,"$1,724"
"Elm City College Preparatory School District","=""2890013""","Purchased Services","$2,896,866",756,2,"$3,832"
"Elm City College Preparatory School District","=""2890013""","Tuition","$0",0,4,"$0"
"Elm City College Preparatory School District","=""2890013""","Supplies","$130,300",756,2,"$172"
"Elm City College Preparatory School District","=""2890013""","Property","$157,902",756,2,"$209"
"Elm City College Preparatory School District","=""2890013""","Other","$91,158",756,2,"$121"
"Elm City College Preparatory School District","=""2890013""","Total","$11,620,091",756,1,"$15,370"
"Elm City Montessori School District","=""2910013""","Salaries","$1,620,032",199,2,"$8,141"
"Elm City Montessori School District","=""2910013""","Employee Benefits","$494,277",199,2,"$2,484"
"Elm City Montessori School District","=""2910013""","Purchased Services","$1,067,637",199,2,"$5,365"
"Elm City Montessori School District","=""2910013""","Tuition","$0",0,4,"$0"
"Elm City Montessori School District","=""2910013""","Supplies","$92,651",199,2,"$466"
"Elm City Montessori School District","=""2910013""","Property","$16,266",199,2,"$82"
"Elm City Montessori School District","=""2910013""","Other","$650",199,2,"$3"
"Elm City Montessori School District","=""2910013""","Total","$3,291,513",199,1,"$16,540"
"Enfield School District","=""0490011""","Salaries","$50,331,723",5070,2,"$9,927"
"Enfield School District","=""0490011""","Employee Benefits","$14,381,421",5070,2,"$2,837"
"Enfield School District","=""0490011""","Purchased Services","$10,060,871",5070,2,"$1,984"
"Enfield School District","=""0490011""","Tuition","$5,660,857",441,4,"$12,836"
"Enfield School District","=""0490011""","Supplies","$4,884,530",5070,2,"$963"
"Enfield School District","=""0490011""","Property","$1,760,225",5070,2,"$347"
"Enfield School District","=""0490011""","Other","$96,769",5070,2,"$19"
"Enfield School District","=""0490011""","Total","$87,176,395",5511,1,"$15,819"
"Essex School District","=""0500011""","Salaries","$4,964,176",332,2,"$14,952"
"Essex School District","=""0500011""","Employee Benefits","$1,372,146",332,2,"$4,133"
"Essex School District","=""0500011""","Purchased Services","$1,094,979",332,2,"$3,298"
"Essex School District","=""0500011""","Tuition","$228,469",6,4,"$38,078"
"Essex School District","=""0500011""","Supplies","$228,245",332,2,"$687"
"Essex School District","=""0500011""","Property","$13,893",332,2,"$42"
"Essex School District","=""0500011""","Other","$4,678",332,2,"$14"
"Essex School District","=""0500011""","Total","$7,906,586",338,1,"$23,392"
"Explorations District","=""2720013""","Salaries","$1,209,809",88,2,"$13,748"
"Explorations District","=""2720013""","Employee Benefits","$169,061",88,2,"$1,921"
"Explorations District","=""2720013""","Purchased Services","$258,301",88,2,"$2,935"
"Explorations District","=""2720013""","Tuition","$0",0,4,"$0"
"Explorations District","=""2720013""","Supplies","$59,721",88,2,"$679"
"Explorations District","=""2720013""","Property","$186,033",88,2,"$2,114"
"Explorations District","=""2720013""","Other","$7,248",88,2,"$82"
"Explorations District","=""2720013""","Total","$1,890,172",88,1,"$21,479"
"Fairfield School District","=""0510011""","Salaries","$114,543,307",9805,2,"$11,682"
"Fairfield School District","=""0510011""","Employee Benefits","$29,673,714",9805,2,"$3,026"
"Fairfield School District","=""0510011""","Purchased Services","$26,099,870",9805,2,"$2,662"
"Fairfield School District","=""0510011""","Tuition","$8,864,439",134,4,"$66,153"
"Fairfield School District","=""0510011""","Supplies","$7,489,845",9805,2,"$764"
"Fairfield School District","=""0510011""","Property","$1,473,959",9805,2,"$150"
"Fairfield School District","=""0510011""","Other","$118,860",9805,2,"$12"
"Fairfield School District","=""0510011""","Total","$188,263,994",9939,1,"$18,942"
"Farmington School District","=""0520011""","Salaries","$46,788,923",4082,2,"$11,462"
"Farmington School District","=""0520011""","Employee Benefits","$11,460,384",4082,2,"$2,808"
"Farmington School District","=""0520011""","Purchased Services","$7,395,523",4082,2,"$1,812"
"Farmington School District","=""0520011""","Tuition","$3,112,716",128,4,"$24,318"
"Farmington School District","=""0520011""","Supplies","$3,125,869",4082,2,"$766"
"Farmington School District","=""0520011""","Property","$1,241,190",4082,2,"$304"
"Farmington School District","=""0520011""","Other","$564,613",4082,2,"$138"
"Farmington School District","=""0520011""","Total","$73,689,219",4210,1,"$17,503"
"Franklin School District","=""0530011""","Salaries","$1,864,679",154,2,"$12,108"
"Franklin School District","=""0530011""","Employee Benefits","$283,847",154,2,"$1,843"
"Franklin School District","=""0530011""","Purchased Services","$826,059",154,2,"$5,364"
"Franklin School District","=""0530011""","Tuition","$1,178,226",73,4,"$16,140"
"Franklin School District","=""0530011""","Supplies","$42,540",154,2,"$276"
"Franklin School District","=""0530011""","Property","$36,436",154,2,"$237"
"Franklin School District","=""0530011""","Other","$11,779",154,2,"$76"
"Franklin School District","=""0530011""","Total","$4,243,565",227,1,"$18,694"
"Glastonbury School District","=""0540011""","Salaries","$70,963,912",5884,2,"$12,060"
"Glastonbury School District","=""0540011""","Employee Benefits","$20,325,256",5884,2,"$3,454"
"Glastonbury School District","=""0540011""","Purchased Services","$5,244,253",5884,2,"$891"
"Glastonbury School District","=""0540011""","Tuition","$5,030,015",246,4,"$20,447"
"Glastonbury School District","=""0540011""","Supplies","$5,097,320",5884,2,"$866"
"Glastonbury School District","=""0540011""","Property","$2,736,567",5884,2,"$465"
"Glastonbury School District","=""0540011""","Other","$169,020",5884,2,"$29"
"Glastonbury School District","=""0540011""","Total","$109,566,344",6130,1,"$17,874"
"Granby School District","=""0560011""","Salaries","$19,659,130",1870,2,"$10,513"
"Granby School District","=""0560011""","Employee Benefits","$4,571,701",1870,2,"$2,445"
"Granby School District","=""0560011""","Purchased Services","$3,513,957",1870,2,"$1,879"
"Granby School District","=""0560011""","Tuition","$2,033,348",75,4,"$27,111"
"Granby School District","=""0560011""","Supplies","$1,453,219",1870,2,"$777"
"Granby School District","=""0560011""","Property","$412,042",1870,2,"$220"
"Granby School District","=""0560011""","Other","$69,731",1870,2,"$37"
"Granby School District","=""0560011""","Total","$31,713,128",1945,1,"$16,305"
"Great Oaks Charter School District","=""2940013""","Salaries","$1,957,756",465,2,"$4,210"
"Great Oaks Charter School District","=""2940013""","Employee Benefits","$390,786",465,2,"$840"
"Great Oaks Charter School District","=""2940013""","Purchased Services","$3,580,466",465,2,"$7,700"
"Great Oaks Charter School District","=""2940013""","Tuition","$0",0,4,"$0"
"Great Oaks Charter School District","=""2940013""","Supplies","$31,192",465,2,"$67"
"Great Oaks Charter School District","=""2940013""","Property","$699,327",465,2,"$1,504"
"Great Oaks Charter School District","=""2940013""","Other","$0",465,2,"$0"
"Great Oaks Charter School District","=""2940013""","Total","$6,659,527",465,1,"$14,322"
"Greenwich School District","=""0570011""","Salaries","$127,962,203",9076,2,"$14,099"
"Greenwich School District","=""0570011""","Employee Benefits","$44,481,721",9076,2,"$4,901"
"Greenwich School District","=""0570011""","Purchased Services","$23,129,989",9076,2,"$2,548"
"Greenwich School District","=""0570011""","Tuition","$5,646,519",43,4,"$131,314"
"Greenwich School District","=""0570011""","Supplies","$2,632,839",9076,2,"$290"
"Greenwich School District","=""0570011""","Property","$113,447",9076,2,"$12"
"Greenwich School District","=""0570011""","Other","$26,069",9076,2,"$3"
"Greenwich School District","=""0570011""","Total","$203,992,787",9119,1,"$22,370"
"Griswold School District","=""0580011""","Salaries","$17,530,378",1765,2,"$9,932"
"Griswold School District","=""0580011""","Employee Benefits","$5,131,199",1765,2,"$2,907"
"Griswold School District","=""0580011""","Purchased Services","$4,093,324",1765,2,"$2,319"
"Griswold School District","=""0580011""","Tuition","$1,454,233",65,4,"$22,373"
"Griswold School District","=""0580011""","Supplies","$743,598",1765,2,"$421"
"Griswold School District","=""0580011""","Property","$107,095",1765,2,"$61"
"Griswold School District","=""0580011""","Other","$51,347",1765,2,"$29"
"Griswold School District","=""0580011""","Total","$29,111,175",1830,1,"$15,908"
"Groton School District","=""0590011""","Salaries","$49,364,786",4299,2,"$11,483"
"Groton School District","=""0590011""","Employee Benefits","$12,053,022",4299,2,"$2,804"
"Groton School District","=""0590011""","Purchased Services","$9,825,759",4299,2,"$2,286"
"Groton School District","=""0590011""","Tuition","$5,239,536",432,4,"$12,129"
"Groton School District","=""0590011""","Supplies","$3,463,360",4299,2,"$806"
"Groton School District","=""0590011""","Property","$160,201",4299,2,"$37"
"Groton School District","=""0590011""","Other","$57,904",4299,2,"$13"
"Groton School District","=""0590011""","Total","$80,164,568",4731,1,"$16,945"
"Guilford School District","=""0600011""","Salaries","$36,188,475",3291,2,"$10,996"
"Guilford School District","=""0600011""","Employee Benefits","$11,682,090",3291,2,"$3,550"
"Guilford School District","=""0600011""","Purchased Services","$7,492,355",3291,2,"$2,277"
"Guilford School District","=""0600011""","Tuition","$3,944,490",58,4,"$68,008"
"Guilford School District","=""0600011""","Supplies","$1,846,083",3291,2,"$561"
"Guilford School District","=""0600011""","Property","$947,753",3291,2,"$288"
"Guilford School District","=""0600011""","Other","$74,546",3291,2,"$23"
"Guilford School District","=""0600011""","Total","$62,175,792",3349,1,"$18,565"
"Hamden School District","=""0620011""","Salaries","$64,592,879",5336,2,"$12,105"
"Hamden School District","=""0620011""","Employee Benefits","$33,546,257",5336,2,"$6,287"
"Hamden School District","=""0620011""","Purchased Services","$13,905,935",5336,2,"$2,606"
"Hamden School District","=""0620011""","Tuition","$15,286,690",1089,4,"$14,037"
"Hamden School District","=""0620011""","Supplies","$1,753,335",5336,2,"$329"
"Hamden School District","=""0620011""","Property","$557,356",5336,2,"$104"
"Hamden School District","=""0620011""","Other","$203,867",5336,2,"$38"
"Hamden School District","=""0620011""","Total","$129,846,318",6425,1,"$20,210"
"Hampton School District","=""0630011""","Salaries","$1,398,909",93,2,"$15,042"
"Hampton School District","=""0630011""","Employee Benefits","$272,732",93,2,"$2,933"
"Hampton School District","=""0630011""","Purchased Services","$473,922",93,2,"$5,096"
"Hampton School District","=""0630011""","Supplies","$130,688",93,2,"$1,405"
"Hampton School District","=""0630011""","Property","$14,926",93,2,"$160"
"Hampton School District","=""0630011""","Other � Includes Tuition","$9,838",94,1,"$105"
"Hampton School District","=""0630011""","Total","$2,301,015",94,1,"$24,479"
"Hartford School District","=""0640011""","Salaries","$202,572,676",19166,2,"$10,569"
"Hartford School District","=""0640011""","Employee Benefits","$60,738,423",19166,2,"$3,169"
"Hartford School District","=""0640011""","Purchased Services","$45,891,878",19166,2,"$2,394"
"Hartford School District","=""0640011""","Tuition","$88,077,149",4826,4,"$18,251"
"Hartford School District","=""0640011""","Supplies","$13,311,501",19166,2,"$695"
"Hartford School District","=""0640011""","Property","$2,978,065",19166,2,"$155"
"Hartford School District","=""0640011""","Other","$553,199",19166,2,"$29"
"Hartford School District","=""0640011""","Total","$414,122,891",23992,1,"$17,261"
"Hartland School District","=""0650011""","Salaries","$2,082,424",160,2,"$13,015"
"Hartland School District","=""0650011""","Employee Benefits","$412,724",160,2,"$2,580"
"Hartland School District","=""0650011""","Purchased Services","$1,012,756",160,2,"$6,330"
"Hartland School District","=""0650011""","Tuition","$1,897,490",97,4,"$19,562"
"Hartland School District","=""0650011""","Supplies","$142,625",160,2,"$891"
"Hartland School District","=""0650011""","Property","$0",160,2,"$0"
"Hartland School District","=""0650011""","Other","$7,482",160,2,"$47"
"Hartland School District","=""0650011""","Total","$5,555,500",257,1,"$21,617"
"Hebron School District","=""0670011""","Salaries","$7,145,743",663,2,"$10,778"
"Hebron School District","=""0670011""","Employee Benefits","$2,168,873",663,2,"$3,271"
"Hebron School District","=""0670011""","Purchased Services","$1,636,846",663,2,"$2,469"
"Hebron School District","=""0670011""","Tuition","$250,250",26,4,"$9,625"
"Hebron School District","=""0670011""","Supplies","$453,554",663,2,"$684"
"Hebron School District","=""0670011""","Property","$159,876",663,2,"$241"
"Hebron School District","=""0670011""","Other","$139,696",663,2,"$211"
"Hebron School District","=""0670011""","Total","$11,954,837",689,1,"$17,351"
"Highville Charter School District","=""2860013""","Salaries","$3,304,506",502,2,"$6,583"
"Highville Charter School District","=""2860013""","Employee Benefits","$917,652",502,2,"$1,828"
"Highville Charter School District","=""2860013""","Purchased Services","$401,965",502,2,"$801"
"Highville Charter School District","=""2860013""","Tuition","$0",0,4,"$0"
"Highville Charter School District","=""2860013""","Supplies","$313,976",502,2,"$625"
"Highville Charter School District","=""2860013""","Property","$11,734",502,2,"$23"
"Highville Charter School District","=""2860013""","Other","$31,147",502,2,"$62"
"Highville Charter School District","=""2860013""","Total","$4,980,980",502,1,"$9,922"
"Integrated Day Charter School District","=""2640013""","Salaries","$2,674,967",337,2,"$7,938"
"Integrated Day Charter School District","=""2640013""","Employee Benefits","$633,333",337,2,"$1,879"
"Integrated Day Charter School District","=""2640013""","Purchased Services","$345,523",337,2,"$1,025"
"Integrated Day Charter School District","=""2640013""","Tuition","$0",0,4,"$0"
"Integrated Day Charter School District","=""2640013""","Supplies","$199,457",337,2,"$592"
"Integrated Day Charter School District","=""2640013""","Property","$84,355",337,2,"$250"
"Integrated Day Charter School District","=""2640013""","Other","$89,718",337,2,"$266"
"Integrated Day Charter School District","=""2640013""","Total","$4,027,353",337,1,"$11,951"
"Interdistrict School for Arts and Comm District","=""2650013""","Salaries","$2,436,780",278,2,"$8,765"
"Interdistrict School for Arts and Comm District","=""2650013""","Employee Benefits","$458,177",278,2,"$1,648"
"Interdistrict School for Arts and Comm District","=""2650013""","Purchased Services","$545,148",278,2,"$1,961"
"Interdistrict School for Arts and Comm District","=""2650013""","Tuition","$0",0,4,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Supplies","$175,431",278,2,"$631"
"Interdistrict School for Arts and Comm District","=""2650013""","Property","$54,253",278,2,"$195"
"Interdistrict School for Arts and Comm District","=""2650013""","Other","$19,653",278,2,"$71"
"Interdistrict School for Arts and Comm District","=""2650013""","Total","$3,689,442",278,1,"$13,271"
"Jumoke Academy District","=""2610013""","Salaries","$6,258,700",717,2,"$8,729"
"Jumoke Academy District","=""2610013""","Employee Benefits","$1,214,659",717,2,"$1,694"
"Jumoke Academy District","=""2610013""","Purchased Services","$1,324,171",717,2,"$1,847"
"Jumoke Academy District","=""2610013""","Tuition","$0",0,4,"$0"
"Jumoke Academy District","=""2610013""","Supplies","$263,994",717,2,"$368"
"Jumoke Academy District","=""2610013""","Property","$134,734",717,2,"$188"
"Jumoke Academy District","=""2610013""","Other","$13,766",717,2,"$19"
"Jumoke Academy District","=""2610013""","Total","$9,210,024",717,1,"$12,845"
"Kent School District","=""0680011""","Salaries","$3,409,626",213,2,"$16,008"
"Kent School District","=""0680011""","Employee Benefits","$992,929",213,2,"$4,662"
"Kent School District","=""0680011""","Purchased Services","$933,779",213,2,"$4,384"
"Kent School District","=""0680011""","Supplies","$291,333",213,2,"$1,368"
"Kent School District","=""0680011""","Property","$164,185",213,2,"$771"
"Kent School District","=""0680011""","Other � Includes Tuition","$100,940",216,1,"$467"
"Kent School District","=""0680011""","Total","$5,892,792",216,1,"$27,281"
"Killingly School District","=""0690011""","Salaries","$25,773,227",2463,2,"$10,464"
"Killingly School District","=""0690011""","Employee Benefits","$7,278,422",2463,2,"$2,955"
"Killingly School District","=""0690011""","Purchased Services","$5,951,518",2463,2,"$2,416"
"Killingly School District","=""0690011""","Tuition","$5,855,479",135,4,"$43,374"
"Killingly School District","=""0690011""","Supplies","$1,217,501",2463,2,"$494"
"Killingly School District","=""0690011""","Property","$731,841",2463,2,"$297"
"Killingly School District","=""0690011""","Other","$110,644",2463,2,"$45"
"Killingly School District","=""0690011""","Total","$46,918,632",2598,1,"$18,060"
"Learn","=""2450014""","Salaries","$18,460,822",2509,2,"$7,358"
"Learn","=""2450014""","Employee Benefits","$5,000,781",2509,2,"$1,993"
"Learn","=""2450014""","Purchased Services","$7,303,869",2509,2,"$2,911"
"Learn","=""2450014""","Tuition","$165,424",0,4,"$165,424"
"Learn","=""2450014""","Supplies","$430,862",2509,2,"$172"
"Learn","=""2450014""","Property","$586,911",2509,2,"$234"
"Learn","=""2450014""","Other","$529,827",2509,2,"$211"
"Learn","=""2450014""","Total","$32,478,494",2509,1,"$12,945"
"Lebanon School District","=""0710011""","Salaries","$11,044,383",990,2,"$11,156"
"Lebanon School District","=""0710011""","Employee Benefits","$3,381,834",990,2,"$3,416"
"Lebanon School District","=""0710011""","Purchased Services","$3,384,157",990,2,"$3,418"
"Lebanon School District","=""0710011""","Tuition","$1,932,083",63,4,"$30,668"
"Lebanon School District","=""0710011""","Supplies","$540,390",990,2,"$546"
"Lebanon School District","=""0710011""","Property","$436,246",990,2,"$441"
"Lebanon School District","=""0710011""","Other","$48,341",990,2,"$49"
"Lebanon School District","=""0710011""","Total","$20,767,434",1053,1,"$19,722"
"Ledyard School District","=""0720011""","Salaries","$23,597,635",2417,2,"$9,763"
"Ledyard School District","=""0720011""","Employee Benefits","$4,965,145",2417,2,"$2,054"
"Ledyard School District","=""0720011""","Purchased Services","$4,546,324",2417,2,"$1,881"
"Ledyard School District","=""0720011""","Tuition","$1,922,809",144,4,"$13,353"
"Ledyard School District","=""0720011""","Supplies","$2,253,776",2417,2,"$932"
"Ledyard School District","=""0720011""","Property","$110,780",2417,2,"$46"
"Ledyard School District","=""0720011""","Other","$106,480",2417,2,"$44"
"Ledyard School District","=""0720011""","Total","$37,502,949",2561,1,"$14,644"
"Lisbon School District","=""0730011""","Salaries","$4,102,405",401,2,"$10,230"
"Lisbon School District","=""0730011""","Employee Benefits","$1,196,441",401,2,"$2,984"
"Lisbon School District","=""0730011""","Purchased Services","$1,541,239",401,2,"$3,843"
"Lisbon School District","=""0730011""","Tuition","$2,828,703",186,4,"$15,208"
"Lisbon School District","=""0730011""","Supplies","$189,866",401,2,"$473"
"Lisbon School District","=""0730011""","Property","$351,645",401,2,"$877"
"Lisbon School District","=""0730011""","Other","$27,222",401,2,"$68"
"Lisbon School District","=""0730011""","Total","$10,237,521",587,1,"$17,440"
"Litchfield School District","=""0740011""","Salaries","$11,755,994",890,2,"$13,209"
"Litchfield School District","=""0740011""","Employee Benefits","$3,568,686",890,2,"$4,010"
"Litchfield School District","=""0740011""","Purchased Services","$1,948,423",890,2,"$2,189"
"Litchfield School District","=""0740011""","Tuition","$623,939",28,4,"$22,284"
"Litchfield School District","=""0740011""","Supplies","$1,224,542",890,2,"$1,376"
"Litchfield School District","=""0740011""","Property","$208,739",890,2,"$235"
"Litchfield School District","=""0740011""","Other","$64,990",890,2,"$73"
"Litchfield School District","=""0740011""","Total","$19,395,313",918,1,"$21,128"
"Madison School District","=""0760011""","Salaries","$34,006,825",2722,2,"$12,493"
"Madison School District","=""0760011""","Employee Benefits","$10,226,156",2722,2,"$3,757"
"Madison School District","=""0760011""","Purchased Services","$8,011,787",2722,2,"$2,943"
"Madison School District","=""0760011""","Tuition","$2,755,389",34,4,"$81,041"
"Madison School District","=""0760011""","Supplies","$1,956,817",2722,2,"$719"
"Madison School District","=""0760011""","Property","$855,804",2722,2,"$314"
"Madison School District","=""0760011""","Other","$334,311",2722,2,"$123"
"Madison School District","=""0760011""","Total","$58,147,089",2756,1,"$21,098"
"Manchester School District","=""0770011""","Salaries","$78,278,698",6200,2,"$12,626"
"Manchester School District","=""0770011""","Employee Benefits","$21,901,395",6200,2,"$3,532"
"Manchester School District","=""0770011""","Purchased Services","$12,940,950",6200,2,"$2,087"
"Manchester School District","=""0770011""","Tuition","$8,781,868",1347,4,"$6,520"
"Manchester School District","=""0770011""","Supplies","$4,901,895",6200,2,"$791"
"Manchester School District","=""0770011""","Property","$1,105,400",6200,2,"$178"
"Manchester School District","=""0770011""","Other","$187,625",6200,2,"$30"
"Manchester School District","=""0770011""","Total","$128,097,831",7547,1,"$16,973"
"Mansfield School District","=""0780011""","Salaries","$14,765,233",1142,2,"$12,929"
"Mansfield School District","=""0780011""","Employee Benefits","$4,525,050",1142,2,"$3,962"
"Mansfield School District","=""0780011""","Purchased Services","$3,048,975",1142,2,"$2,670"
"Mansfield School District","=""0780011""","Tuition","$278,795",12,4,"$23,233"
