"Per Pupil Expenditures by Object (District), 2024-25"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"East Granby School District","=""0400011""","Supplies","$1,327,253",873,2,"$1,520"
"East Granby School District","=""0400011""","Property","$323,800",873,2,"$371"
"East Granby School District","=""0400011""","Other","$115,762",873,2,"$133"
"East Granby School District","=""0400011""","Total","$21,861,489",931,1,"$23,482"
"East Haddam School District","=""0410011""","Salaries","$14,790,542",950,2,"$15,569"
"East Haddam School District","=""0410011""","Employee Benefits","$3,441,272",950,2,"$3,622"
"East Haddam School District","=""0410011""","Purchased Services","$3,031,454",950,2,"$3,191"
"East Haddam School District","=""0410011""","Tuition","$1,655,413",23,4,"$71,974"
"East Haddam School District","=""0410011""","Supplies","$1,642,290",950,2,"$1,729"
"East Haddam School District","=""0410011""","Property","$620,899",950,2,"$654"
"East Haddam School District","=""0410011""","Other","$41,843",950,2,"$44"
"East Haddam School District","=""0410011""","Total","$25,223,712",973,1,"$25,924"
"East Hampton School District","=""0420011""","Salaries","$25,814,807",1665,2,"$15,504"
"East Hampton School District","=""0420011""","Employee Benefits","$7,197,660",1665,2,"$4,323"
"East Hampton School District","=""0420011""","Purchased Services","$4,126,134",1665,2,"$2,478"
"East Hampton School District","=""0420011""","Tuition","$1,824,548",53,4,"$34,425"
"East Hampton School District","=""0420011""","Supplies","$1,388,543",1665,2,"$834"
"East Hampton School District","=""0420011""","Property","$348,498",1665,2,"$209"
"East Hampton School District","=""0420011""","Other","$40,365",1665,2,"$24"
"East Hampton School District","=""0420011""","Total","$40,740,556",1718,1,"$23,714"
"East Hartford School District","=""0430011""","Salaries","$88,754,092",6479,2,"$13,699"
"East Hartford School District","=""0430011""","Employee Benefits","$19,450,498",6479,2,"$3,002"
"East Hartford School District","=""0430011""","Purchased Services","$16,543,046",6479,2,"$2,553"
"East Hartford School District","=""0430011""","Tuition","$12,838,289",1764,4,"$7,278"
"East Hartford School District","=""0430011""","Supplies","$7,632,277",6479,2,"$1,178"
"East Hartford School District","=""0430011""","Property","$2,218,915",6479,2,"$342"
"East Hartford School District","=""0430011""","Other","$1,489,580",6479,2,"$230"
"East Hartford School District","=""0430011""","Total","$148,926,697",8243,1,"$18,067"
"East Haven School District","=""0440011""","Salaries","$33,482,810",2833,2,"$11,819"
"East Haven School District","=""0440011""","Employee Benefits","$10,794,246",2833,2,"$3,810"
"East Haven School District","=""0440011""","Purchased Services","$9,013,539",2833,2,"$3,182"
"East Haven School District","=""0440011""","Tuition","$6,599,081",359,4,"$18,382"
"East Haven School District","=""0440011""","Supplies","$1,557,006",2833,2,"$550"
"East Haven School District","=""0440011""","Property","$608,153",2833,2,"$215"
"East Haven School District","=""0440011""","Other","$111,298",2833,2,"$39"
"East Haven School District","=""0440011""","Total","$62,166,132",3192,1,"$19,476"
"East Lyme School District","=""0450011""","Salaries","$37,337,587",2492,2,"$14,983"
"East Lyme School District","=""0450011""","Employee Benefits","$10,234,503",2492,2,"$4,107"
"East Lyme School District","=""0450011""","Purchased Services","$7,566,105",2492,2,"$3,036"
"East Lyme School District","=""0450011""","Tuition","$2,044,573",62,4,"$32,977"
"East Lyme School District","=""0450011""","Supplies","$3,144,683",2492,2,"$1,262"
"East Lyme School District","=""0450011""","Property","$1,588,300",2492,2,"$637"
"East Lyme School District","=""0450011""","Other","$89,099",2492,2,"$36"
"East Lyme School District","=""0450011""","Total","$62,004,851",2554,1,"$24,278"
"East Windsor School District","=""0470011""","Salaries","$19,169,312",1027,2,"$18,665"
"East Windsor School District","=""0470011""","Employee Benefits","$5,396,426",1027,2,"$5,255"
"East Windsor School District","=""0470011""","Purchased Services","$3,474,436",1027,2,"$3,383"
"East Windsor School District","=""0470011""","Tuition","$1,854,813",128,4,"$14,491"
"East Windsor School District","=""0470011""","Supplies","$1,296,151",1027,2,"$1,262"
"East Windsor School District","=""0470011""","Property","$42,757",1027,2,"$42"
"East Windsor School District","=""0470011""","Other","$38,793",1027,2,"$38"
"East Windsor School District","=""0470011""","Total","$31,272,689",1155,1,"$27,076"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Salaries","$14,140,438",367,2,"$38,530"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Employee Benefits","$3,577,644",367,2,"$9,748"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Purchased Services","$2,797,984",367,2,"$7,624"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Tuition","$0",0,4,"$0"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Supplies","$1,062,832",367,2,"$2,896"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Property","$133,741",367,2,"$364"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Other","$2,258,449",367,2,"$6,154"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Total","$23,971,089",367,1,"$65,316"
"Eastford School District","=""0390011""","Salaries","$2,457,883",173,2,"$14,207"
"Eastford School District","=""0390011""","Employee Benefits","$550,602",173,2,"$3,183"
"Eastford School District","=""0390011""","Purchased Services","$661,736",173,2,"$3,825"
"Eastford School District","=""0390011""","Tuition","$1,047,235",48,4,"$21,817"
"Eastford School District","=""0390011""","Supplies","$188,471",173,2,"$1,089"
"Eastford School District","=""0390011""","Property","$58,787",173,2,"$340"
"Eastford School District","=""0390011""","Other","$2,390",173,2,"$14"
"Eastford School District","=""0390011""","Total","$4,967,104",221,1,"$22,476"
"Easton School District","=""0460011""","Salaries","$13,317,518",893,2,"$14,913"
"Easton School District","=""0460011""","Employee Benefits","$3,355,189",893,2,"$3,757"
"Easton School District","=""0460011""","Purchased Services","$2,294,250",893,2,"$2,569"
"Easton School District","=""0460011""","Supplies","$787,387",893,2,"$882"
"Easton School District","=""0460011""","Property","$364,710",893,2,"$408"
"Easton School District","=""0460011""","Other � Includes Tuition","$624,064",896,1,"$696"
"Easton School District","=""0460011""","Total","$20,743,118",896,1,"$23,151"
"EdAdvance","=""2420014""","Salaries","$9,707,736",263,2,"$36,912"
"EdAdvance","=""2420014""","Employee Benefits","$2,405,327",263,2,"$9,146"
"EdAdvance","=""2420014""","Purchased Services","$3,141,867",263,2,"$11,946"
"EdAdvance","=""2420014""","Tuition","$0",0,4,"$0"
"EdAdvance","=""2420014""","Supplies","$368,480",263,2,"$1,401"
"EdAdvance","=""2420014""","Property","$25,476",263,2,"$97"
"EdAdvance","=""2420014""","Other","$1,955,657",263,2,"$7,436"
"EdAdvance","=""2420014""","Total","$17,604,543",263,1,"$66,937"
"Ellington School District","=""0480011""","Salaries","$33,239,145",2523,2,"$13,174"
"Ellington School District","=""0480011""","Employee Benefits","$9,269,029",2523,2,"$3,674"
"Ellington School District","=""0480011""","Purchased Services","$6,711,103",2523,2,"$2,660"
"Ellington School District","=""0480011""","Tuition","$1,472,448",89,4,"$16,544"
"Ellington School District","=""0480011""","Supplies","$2,039,335",2523,2,"$808"
"Ellington School District","=""0480011""","Property","$198,726",2523,2,"$79"
"Ellington School District","=""0480011""","Other","$88,711",2523,2,"$35"
"Ellington School District","=""0480011""","Total","$53,018,496",2612,1,"$20,298"
"Elm City College Preparatory School District","=""2890013""","Salaries","$6,812,052",760,2,"$8,963"
"Elm City College Preparatory School District","=""2890013""","Employee Benefits","$1,367,309",760,2,"$1,799"
"Elm City College Preparatory School District","=""2890013""","Purchased Services","$3,755,488",760,2,"$4,941"
"Elm City College Preparatory School District","=""2890013""","Tuition","$0",0,4,"$0"
"Elm City College Preparatory School District","=""2890013""","Supplies","$368,040",760,2,"$484"
"Elm City College Preparatory School District","=""2890013""","Property","$797,401",760,2,"$1,049"
"Elm City College Preparatory School District","=""2890013""","Other","$1,541",760,2,"$2"
"Elm City College Preparatory School District","=""2890013""","Total","$13,101,831",760,1,"$17,239"
"Elm City Montessori School District","=""2910013""","Salaries","$3,111,645",312,2,"$9,973"
"Elm City Montessori School District","=""2910013""","Employee Benefits","$1,142,984",312,2,"$3,663"
"Elm City Montessori School District","=""2910013""","Purchased Services","$1,209,186",312,2,"$3,876"
"Elm City Montessori School District","=""2910013""","Tuition","$0",0,4,"$0"
"Elm City Montessori School District","=""2910013""","Supplies","$197,511",312,2,"$633"
"Elm City Montessori School District","=""2910013""","Property","$98,545",312,2,"$316"
"Elm City Montessori School District","=""2910013""","Other","$14,629",312,2,"$47"
"Elm City Montessori School District","=""2910013""","Total","$5,774,500",312,1,"$18,508"
"Enfield School District","=""0490011""","Salaries","$58,209,924",4678,2,"$12,443"
"Enfield School District","=""0490011""","Employee Benefits","$15,876,506",4678,2,"$3,394"
"Enfield School District","=""0490011""","Purchased Services","$11,620,151",4678,2,"$2,484"
"Enfield School District","=""0490011""","Tuition","$4,671,103",263,4,"$17,761"
"Enfield School District","=""0490011""","Supplies","$3,933,053",4678,2,"$841"
"Enfield School District","=""0490011""","Property","$1,452,805",4678,2,"$311"
"Enfield School District","=""0490011""","Other","$116,234",4678,2,"$25"
"Enfield School District","=""0490011""","Total","$95,879,775",4941,1,"$19,405"
"Essex School District","=""0500011""","Salaries","$5,507,458",307,2,"$17,940"
"Essex School District","=""0500011""","Employee Benefits","$1,644,987",307,2,"$5,358"
"Essex School District","=""0500011""","Purchased Services","$922,211",307,2,"$3,004"
"Essex School District","=""0500011""","Supplies","$278,117",307,2,"$906"
"Essex School District","=""0500011""","Property","$170",307,2,"$1"
"Essex School District","=""0500011""","Other � Includes Tuition","$362,730",309,1,"$1,174"
"Essex School District","=""0500011""","Total","$8,715,673",309,1,"$28,206"
"Explorations District","=""2720013""","Salaries","$1,228,302",77,2,"$15,952"
"Explorations District","=""2720013""","Employee Benefits","$127,310",77,2,"$1,653"
"Explorations District","=""2720013""","Purchased Services","$223,981",77,2,"$2,909"
"Explorations District","=""2720013""","Tuition","$0",0,4,"$0"
"Explorations District","=""2720013""","Supplies","$31,556",77,2,"$410"
"Explorations District","=""2720013""","Property","$90,604",77,2,"$1,177"
"Explorations District","=""2720013""","Other","$25,963",77,2,"$337"
"Explorations District","=""2720013""","Total","$1,727,717",77,1,"$22,438"
"Fairfield School District","=""0510011""","Salaries","$140,411,588",9075,2,"$15,472"
"Fairfield School District","=""0510011""","Employee Benefits","$39,435,248",9075,2,"$4,345"
"Fairfield School District","=""0510011""","Purchased Services","$29,392,375",9075,2,"$3,239"
"Fairfield School District","=""0510011""","Tuition","$12,301,698",131,4,"$93,906"
"Fairfield School District","=""0510011""","Supplies","$10,302,936",9075,2,"$1,135"
"Fairfield School District","=""0510011""","Property","$1,518,605",9075,2,"$167"
"Fairfield School District","=""0510011""","Other","$184,811",9075,2,"$20"
"Fairfield School District","=""0510011""","Total","$233,547,260",9206,1,"$25,369"
"Farmington School District","=""0520011""","Salaries","$54,850,756",4179,2,"$13,125"
"Farmington School District","=""0520011""","Employee Benefits","$13,910,693",4179,2,"$3,329"
"Farmington School District","=""0520011""","Purchased Services","$9,648,651",4179,2,"$2,309"
"Farmington School District","=""0520011""","Tuition","$5,708,492",105,4,"$54,367"
"Farmington School District","=""0520011""","Supplies","$4,389,355",4179,2,"$1,050"
"Farmington School District","=""0520011""","Property","$1,497,286",4179,2,"$358"
"Farmington School District","=""0520011""","Other","$95,472",4179,2,"$23"
"Farmington School District","=""0520011""","Total","$90,100,705",4284,1,"$21,032"
"Franklin School District","=""0530011""","Salaries","$2,600,295",185,2,"$14,056"
"Franklin School District","=""0530011""","Employee Benefits","$775,531",185,2,"$4,192"
"Franklin School District","=""0530011""","Purchased Services","$913,198",185,2,"$4,936"
"Franklin School District","=""0530011""","Tuition","$1,402,627",67,4,"$20,935"
"Franklin School District","=""0530011""","Supplies","$134,165",185,2,"$725"
"Franklin School District","=""0530011""","Property","$29,675",185,2,"$160"
"Franklin School District","=""0530011""","Other","$5,525",185,2,"$30"
"Franklin School District","=""0530011""","Total","$5,861,016",252,1,"$23,258"
"Glastonbury School District","=""0540011""","Salaries","$86,993,090",5678,2,"$15,321"
"Glastonbury School District","=""0540011""","Employee Benefits","$22,014,803",5678,2,"$3,877"
"Glastonbury School District","=""0540011""","Purchased Services","$5,614,958",5678,2,"$989"
"Glastonbury School District","=""0540011""","Tuition","$5,804,602",167,4,"$34,758"
"Glastonbury School District","=""0540011""","Supplies","$8,478,645",5678,2,"$1,493"
"Glastonbury School District","=""0540011""","Property","$3,008,544",5678,2,"$530"
"Glastonbury School District","=""0540011""","Other","$200,761",5678,2,"$35"
"Glastonbury School District","=""0540011""","Total","$132,115,403",5845,1,"$22,603"
"Goodwin University Educational Services (GUES)","=""2310018""","Salaries","$14,806,299",1246,2,"$11,883"
"Goodwin University Educational Services (GUES)","=""2310018""","Employee Benefits","$2,753,363",1246,2,"$2,210"
"Goodwin University Educational Services (GUES)","=""2310018""","Purchased Services","$5,708,739",1246,2,"$4,582"
"Goodwin University Educational Services (GUES)","=""2310018""","Tuition","$765,000",0,4,"$765,000"
"Goodwin University Educational Services (GUES)","=""2310018""","Supplies","$1,276,905",1246,2,"$1,025"
"Goodwin University Educational Services (GUES)","=""2310018""","Property","$2,216,437",1246,2,"$1,779"
"Goodwin University Educational Services (GUES)","=""2310018""","Other","$1,006,805",1246,2,"$808"
"Goodwin University Educational Services (GUES)","=""2310018""","Total","$28,533,548",1246,1,"$22,900"
"Granby School District","=""0560011""","Salaries","$22,615,110",1693,2,"$13,358"
"Granby School District","=""0560011""","Employee Benefits","$6,309,932",1693,2,"$3,727"
"Granby School District","=""0560011""","Purchased Services","$4,684,496",1693,2,"$2,767"
"Granby School District","=""0560011""","Tuition","$2,703,523",76,4,"$35,573"
"Granby School District","=""0560011""","Supplies","$1,865,613",1693,2,"$1,102"
"Granby School District","=""0560011""","Property","$793,051",1693,2,"$468"
"Granby School District","=""0560011""","Other","$61,561",1693,2,"$36"
"Granby School District","=""0560011""","Total","$39,033,285",1769,1,"$22,065"
"Great Oaks Charter School District","=""2940013""","Salaries","$6,860,094",662,2,"$10,363"
"Great Oaks Charter School District","=""2940013""","Employee Benefits","$1,021,868",662,2,"$1,544"
"Great Oaks Charter School District","=""2940013""","Purchased Services","$4,153,008",662,2,"$6,273"
"Great Oaks Charter School District","=""2940013""","Tuition","$0",0,4,"$0"
"Great Oaks Charter School District","=""2940013""","Supplies","$522,415",662,2,"$789"
"Great Oaks Charter School District","=""2940013""","Property","$50,943",662,2,"$77"
"Great Oaks Charter School District","=""2940013""","Other","$0",662,2,"$0"
"Great Oaks Charter School District","=""2940013""","Total","$12,608,328",662,1,"$19,046"
"Greenwich School District","=""0570011""","Salaries","$152,551,302",8439,2,"$18,077"
"Greenwich School District","=""0570011""","Employee Benefits","$47,021,068",8439,2,"$5,572"
"Greenwich School District","=""0570011""","Purchased Services","$23,179,647",8439,2,"$2,747"
"Greenwich School District","=""0570011""","Tuition","$9,343,314",47,4,"$198,794"
"Greenwich School District","=""0570011""","Supplies","$10,531,590",8439,2,"$1,248"
"Greenwich School District","=""0570011""","Property","$3,452,503",8439,2,"$409"
"Greenwich School District","=""0570011""","Other","$223,009",8439,2,"$26"
"Greenwich School District","=""0570011""","Total","$246,302,432",8486,1,"$29,025"
"Griswold School District","=""0580011""","Salaries","$21,227,778",1809,2,"$11,735"
"Griswold School District","=""0580011""","Employee Benefits","$6,012,778",1809,2,"$3,324"
"Griswold School District","=""0580011""","Purchased Services","$4,772,637",1809,2,"$2,638"
"Griswold School District","=""0580011""","Tuition","$2,803,965",65,4,"$43,138"
"Griswold School District","=""0580011""","Supplies","$1,196,324",1809,2,"$661"
"Griswold School District","=""0580011""","Property","$181,827",1809,2,"$101"
"Griswold School District","=""0580011""","Other","$49,107",1809,2,"$27"
"Griswold School District","=""0580011""","Total","$36,244,417",1874,1,"$19,341"
"Groton School District","=""0590011""","Salaries","$57,169,895",3984,2,"$14,350"
"Groton School District","=""0590011""","Employee Benefits","$12,611,786",3984,2,"$3,166"
"Groton School District","=""0590011""","Purchased Services","$13,888,732",3984,2,"$3,486"
"Groton School District","=""0590011""","Tuition","$4,463,184",335,4,"$13,323"
"Groton School District","=""0590011""","Supplies","$5,506,902",3984,2,"$1,382"
"Groton School District","=""0590011""","Property","$101,627",3984,2,"$26"
"Groton School District","=""0590011""","Other","$86,591",3984,2,"$22"
"Groton School District","=""0590011""","Total","$93,828,717",4319,1,"$21,725"
"Guilford School District","=""0600011""","Salaries","$43,624,120",3063,2,"$14,242"
"Guilford School District","=""0600011""","Employee Benefits","$12,335,644",3063,2,"$4,027"
"Guilford School District","=""0600011""","Purchased Services","$9,536,695",3063,2,"$3,114"
"Guilford School District","=""0600011""","Tuition","$3,349,891",33,4,"$101,512"
"Guilford School District","=""0600011""","Supplies","$3,417,604",3063,2,"$1,116"
"Guilford School District","=""0600011""","Property","$1,546,984",3063,2,"$505"
"Guilford School District","=""0600011""","Other","$0",3063,2,"$0"
"Guilford School District","=""0600011""","Total","$73,810,938",3096,1,"$23,841"
"Hamden School District","=""0620011""","Salaries","$75,679,554",5371,2,"$14,090"
"Hamden School District","=""0620011""","Employee Benefits","$37,724,511",5371,2,"$7,024"
"Hamden School District","=""0620011""","Purchased Services","$21,430,975",5371,2,"$3,990"
"Hamden School District","=""0620011""","Tuition","$22,518,828",1087,4,"$20,716"
"Hamden School District","=""0620011""","Supplies","$2,019,873",5371,2,"$376"
"Hamden School District","=""0620011""","Property","$1,263,585",5371,2,"$235"
"Hamden School District","=""0620011""","Other","$49,945",5371,2,"$9"
"Hamden School District","=""0620011""","Total","$160,687,271",6458,1,"$24,882"
"Hampton School District","=""0630011""","Salaries","$1,286,390",73,2,"$17,622"
"Hampton School District","=""0630011""","Employee Benefits","$266,890",73,2,"$3,656"
"Hampton School District","=""0630011""","Purchased Services","$467,675",73,2,"$6,407"
"Hampton School District","=""0630011""","Tuition","$90,363",11,4,"$8,215"
"Hampton School District","=""0630011""","Supplies","$159,235",73,2,"$2,181"
"Hampton School District","=""0630011""","Property","$57,449",73,2,"$787"
"Hampton School District","=""0630011""","Other","$4,910",73,2,"$67"
"Hampton School District","=""0630011""","Total","$2,332,911",84,1,"$27,773"
"Hartford School District","=""0640011""","Salaries","$209,797,350",16118,2,"$13,016"
"Hartford School District","=""0640011""","Employee Benefits","$40,575,288",16118,2,"$2,517"
"Hartford School District","=""0640011""","Purchased Services","$73,550,996",16118,2,"$4,563"
"Hartford School District","=""0640011""","Tuition","$109,314,342",5012,4,"$21,811"
"Hartford School District","=""0640011""","Supplies","$16,052,329",16118,2,"$996"
"Hartford School District","=""0640011""","Property","$1,447,520",16118,2,"$90"
"Hartford School District","=""0640011""","Other","$725,305",16118,2,"$45"
"Hartford School District","=""0640011""","Total","$451,463,130",21130,1,"$21,366"
"Hartland School District","=""0650011""","Salaries","$2,304,127",121,2,"$19,042"
"Hartland School District","=""0650011""","Employee Benefits","$466,144",121,2,"$3,852"
"Hartland School District","=""0650011""","Purchased Services","$1,209,110",121,2,"$9,993"
"Hartland School District","=""0650011""","Tuition","$1,709,311",74,4,"$23,099"
"Hartland School District","=""0650011""","Supplies","$170,010",121,2,"$1,405"
"Hartland School District","=""0650011""","Property","$28,370",121,2,"$234"
"Hartland School District","=""0650011""","Other","$12,856",121,2,"$106"
"Hartland School District","=""0650011""","Total","$5,899,929",195,1,"$30,256"
"Hebron School District","=""0670011""","Salaries","$9,325,432",681,2,"$13,694"
"Hebron School District","=""0670011""","Employee Benefits","$2,404,051",681,2,"$3,530"
"Hebron School District","=""0670011""","Purchased Services","$1,488,539",681,2,"$2,186"
"Hebron School District","=""0670011""","Tuition","$517,526",7,4,"$73,932"
"Hebron School District","=""0670011""","Supplies","$547,940",681,2,"$805"
"Hebron School District","=""0670011""","Property","$457,219",681,2,"$671"
"Hebron School District","=""0670011""","Other","$9,498",681,2,"$14"
"Hebron School District","=""0670011""","Total","$14,750,205",688,1,"$21,439"
"Highville Charter School District","=""2860013""","Salaries","$4,212,846",499,2,"$8,443"
"Highville Charter School District","=""2860013""","Employee Benefits","$768,142",499,2,"$1,539"
"Highville Charter School District","=""2860013""","Purchased Services","$882,537",499,2,"$1,769"
"Highville Charter School District","=""2860013""","Tuition","$0",0,4,"$0"
"Highville Charter School District","=""2860013""","Supplies","$531,135",499,2,"$1,064"
"Highville Charter School District","=""2860013""","Property","$275,085",499,2,"$551"
"Highville Charter School District","=""2860013""","Other","$45,380",499,2,"$91"
"Highville Charter School District","=""2860013""","Total","$6,715,125",499,1,"$13,457"
"Integrated Day Charter School District","=""2640013""","Salaries","$3,911,557",364,2,"$10,746"
"Integrated Day Charter School District","=""2640013""","Employee Benefits","$748,427",364,2,"$2,056"
"Integrated Day Charter School District","=""2640013""","Purchased Services","$563,589",364,2,"$1,548"
"Integrated Day Charter School District","=""2640013""","Tuition","$0",0,4,"$0"
"Integrated Day Charter School District","=""2640013""","Supplies","$180,173",364,2,"$495"
"Integrated Day Charter School District","=""2640013""","Property","$441,981",364,2,"$1,214"
"Integrated Day Charter School District","=""2640013""","Other","$47,605",364,2,"$131"
"Integrated Day Charter School District","=""2640013""","Total","$5,893,334",364,1,"$16,190"
"Interdistrict School for Arts and Comm District","=""2650013""","Salaries","$4,100,802",328,2,"$12,502"
"Interdistrict School for Arts and Comm District","=""2650013""","Employee Benefits","$615,986",328,2,"$1,878"
"Interdistrict School for Arts and Comm District","=""2650013""","Purchased Services","$509,146",328,2,"$1,552"
"Interdistrict School for Arts and Comm District","=""2650013""","Tuition","$0",0,4,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Supplies","$108,046",328,2,"$329"
"Interdistrict School for Arts and Comm District","=""2650013""","Property","$631,252",328,2,"$1,925"
"Interdistrict School for Arts and Comm District","=""2650013""","Other","$26,659",328,2,"$81"
"Interdistrict School for Arts and Comm District","=""2650013""","Total","$5,991,890",328,1,"$18,268"
"Jumoke Academy District","=""2610013""","Salaries","$6,132,042",571,2,"$10,739"
"Jumoke Academy District","=""2610013""","Employee Benefits","$1,221,950",571,2,"$2,140"
"Jumoke Academy District","=""2610013""","Purchased Services","$2,376,465",571,2,"$4,162"
"Jumoke Academy District","=""2610013""","Tuition","$0",0,4,"$0"
"Jumoke Academy District","=""2610013""","Supplies","$657,241",571,2,"$1,151"
"Jumoke Academy District","=""2610013""","Property","$1,132,640",571,2,"$1,984"
"Jumoke Academy District","=""2610013""","Other","$16,270",571,2,"$28"
"Jumoke Academy District","=""2610013""","Total","$11,536,607",571,1,"$20,204"
"Kent School District","=""0680011""","Salaries","$3,799,368",180,2,"$21,108"
"Kent School District","=""0680011""","Employee Benefits","$1,261,282",180,2,"$7,007"
"Kent School District","=""0680011""","Purchased Services","$866,291",180,2,"$4,813"
"Kent School District","=""0680011""","Supplies","$294,263",180,2,"$1,635"
"Kent School District","=""0680011""","Property","$78,828",180,2,"$438"
"Kent School District","=""0680011""","Other � Includes Tuition","$58,448",181,1,"$323"
"Kent School District","=""0680011""","Total","$6,358,480",181,1,"$35,130"
"Killingly School District","=""0690011""","Salaries","$30,850,924",2356,2,"$13,095"
"Killingly School District","=""0690011""","Employee Benefits","$6,904,176",2356,2,"$2,930"
"Killingly School District","=""0690011""","Purchased Services","$6,649,950",2356,2,"$2,823"
"Killingly School District","=""0690011""","Tuition","$5,024,140",98,4,"$51,267"
"Killingly School District","=""0690011""","Supplies","$1,426,652",2356,2,"$606"
"Killingly School District","=""0690011""","Property","$1,335,753",2356,2,"$567"
"Killingly School District","=""0690011""","Other","$167,105",2356,2,"$71"
"Killingly School District","=""0690011""","Total","$52,358,701",2454,1,"$21,336"
"Learn","=""2450014""","Salaries","$22,394,176",1390,2,"$16,111"
"Learn","=""2450014""","Employee Benefits","$4,528,714",1390,2,"$3,258"
"Learn","=""2450014""","Purchased Services","$9,604,118",1390,2,"$6,909"
"Learn","=""2450014""","Tuition","$283,838",0,4,"$283,838"
"Learn","=""2450014""","Supplies","$1,321,814",1390,2,"$951"
"Learn","=""2450014""","Property","$435,347",1390,2,"$313"
"Learn","=""2450014""","Other","$15,849",1390,2,"$11"
"Learn","=""2450014""","Total","$38,583,855",1390,1,"$27,758"
"Lebanon School District","=""0710011""","Salaries","$13,915,921",958,2,"$14,526"
"Lebanon School District","=""0710011""","Employee Benefits","$4,329,922",958,2,"$4,520"
"Lebanon School District","=""0710011""","Purchased Services","$3,167,033",958,2,"$3,306"
"Lebanon School District","=""0710011""","Tuition","$1,374,209",29,4,"$47,387"
"Lebanon School District","=""0710011""","Supplies","$762,296",958,2,"$796"
"Lebanon School District","=""0710011""","Property","$1,311,190",958,2,"$1,369"
"Lebanon School District","=""0710011""","Other","$55,954",958,2,"$58"
"Lebanon School District","=""0710011""","Total","$24,916,525",987,1,"$25,245"
"Ledyard School District","=""0720011""","Salaries","$28,737,497",2328,2,"$12,344"
"Ledyard School District","=""0720011""","Employee Benefits","$6,468,161",2328,2,"$2,778"
"Ledyard School District","=""0720011""","Purchased Services","$6,043,828",2328,2,"$2,596"
"Ledyard School District","=""0720011""","Tuition","$2,703,655",118,4,"$22,912"
"Ledyard School District","=""0720011""","Supplies","$2,951,990",2328,2,"$1,268"
"Ledyard School District","=""0720011""","Property","$585,809",2328,2,"$252"
"Ledyard School District","=""0720011""","Other","$102,432",2328,2,"$44"
"Ledyard School District","=""0720011""","Total","$47,593,372",2446,1,"$19,458"
"Lisbon School District","=""0730011""","Salaries","$4,961,489",413,2,"$12,013"
"Lisbon School District","=""0730011""","Employee Benefits","$1,311,165",413,2,"$3,175"
"Lisbon School District","=""0730011""","Purchased Services","$1,926,027",413,2,"$4,664"
"Lisbon School District","=""0730011""","Tuition","$3,422,262",175,4,"$19,556"
"Lisbon School District","=""0730011""","Supplies","$104,087",413,2,"$252"
"Lisbon School District","=""0730011""","Property","$4,113",413,2,"$10"
"Lisbon School District","=""0730011""","Other","$264,501",413,2,"$640"
"Lisbon School District","=""0730011""","Total","$11,993,644",588,1,"$20,397"
"Madison School District","=""0760011""","Salaries","$37,043,429",2428,2,"$15,257"
"Madison School District","=""0760011""","Employee Benefits","$12,417,772",2428,2,"$5,114"
"Madison School District","=""0760011""","Purchased Services","$8,403,179",2428,2,"$3,461"
"Madison School District","=""0760011""","Tuition","$3,264,540",39,4,"$83,706"
"Madison School District","=""0760011""","Supplies","$2,249,242",2428,2,"$926"
"Madison School District","=""0760011""","Property","$1,191,175",2428,2,"$491"
"Madison School District","=""0760011""","Other","$294,659",2428,2,"$121"
"Madison School District","=""0760011""","Total","$64,863,995",2467,1,"$26,293"
"Manchester School District","=""0770011""","Salaries","$93,987,204",6045,2,"$15,548"
"Manchester School District","=""0770011""","Employee Benefits","$27,188,904",6045,2,"$4,498"
"Manchester School District","=""0770011""","Purchased Services","$19,856,912",6045,2,"$3,285"
"Manchester School District","=""0770011""","Tuition","$11,143,563",1429,4,"$7,798"
"Manchester School District","=""0770011""","Supplies","$5,557,727",6045,2,"$919"
"Manchester School District","=""0770011""","Property","$396,428",6045,2,"$66"
"Manchester School District","=""0770011""","Other","$101,075",6045,2,"$17"
"Manchester School District","=""0770011""","Total","$158,231,812",7474,1,"$21,171"
"Mansfield School District","=""0780011""","Salaries","$16,479,782",963,2,"$17,113"
"Mansfield School District","=""0780011""","Employee Benefits","$4,592,644",963,2,"$4,769"
"Mansfield School District","=""0780011""","Purchased Services","$3,585,192",963,2,"$3,723"
