"Special Education Expenditures, 2021-22"
"All Districts"

"District","District Code","Description","Amount"
"Naugatuck School District","=""0880011""","Special Education Tuition","$2,940,226"
"Naugatuck School District","=""0880011""","Supplies","$90,738"
"Naugatuck School District","=""0880011""","Property Services","$0"
"Naugatuck School District","=""0880011""","Purchased Services For Transportation","$1,310,735"
"Naugatuck School District","=""0880011""","Equipment","$0"
"Naugatuck School District","=""0880011""","All Other Expenditures","$750"
"Naugatuck School District","=""0880011""","Total","$18,829,173"
"New Beginnings Inc Family Academy District","=""2800013""","Teacher Salaries","$155,992"
"New Beginnings Inc Family Academy District","=""2800013""","Instructional Aide Salaries","$64,787"
"New Beginnings Inc Family Academy District","=""2800013""","Other Salaries","$38,014"
"New Beginnings Inc Family Academy District","=""2800013""","Employee Benefits","$41,457"
"New Beginnings Inc Family Academy District","=""2800013""","Purchased Services Other Than Transportation","$73,587"
"New Beginnings Inc Family Academy District","=""2800013""","Special Education Tuition","$0"
"New Beginnings Inc Family Academy District","=""2800013""","Supplies","$0"
"New Beginnings Inc Family Academy District","=""2800013""","Property Services","$0"
"New Beginnings Inc Family Academy District","=""2800013""","Purchased Services For Transportation","$0"
"New Beginnings Inc Family Academy District","=""2800013""","Equipment","$0"
"New Beginnings Inc Family Academy District","=""2800013""","All Other Expenditures","$0"
"New Beginnings Inc Family Academy District","=""2800013""","Total","$373,837"
"New Britain School District","=""0890011""","Teacher Salaries","$18,270,838"
"New Britain School District","=""0890011""","Instructional Aide Salaries","$9,553,184"
"New Britain School District","=""0890011""","Other Salaries","$4,242,514"
"New Britain School District","=""0890011""","Employee Benefits","$4,819,113"
"New Britain School District","=""0890011""","Purchased Services Other Than Transportation","$5,600,934"
"New Britain School District","=""0890011""","Special Education Tuition","$10,002,056"
"New Britain School District","=""0890011""","Supplies","$203,864"
"New Britain School District","=""0890011""","Property Services","$0"
"New Britain School District","=""0890011""","Purchased Services For Transportation","$5,761,708"
"New Britain School District","=""0890011""","Equipment","$58,150"
"New Britain School District","=""0890011""","All Other Expenditures","$0"
"New Britain School District","=""0890011""","Total","$58,512,362"
"New Canaan School District","=""0900011""","Teacher Salaries","$7,652,057"
"New Canaan School District","=""0900011""","Instructional Aide Salaries","$2,644,859"
"New Canaan School District","=""0900011""","Other Salaries","$2,572,412"
"New Canaan School District","=""0900011""","Employee Benefits","$2,752,911"
"New Canaan School District","=""0900011""","Purchased Services Other Than Transportation","$799,684"
"New Canaan School District","=""0900011""","Special Education Tuition","$1,778,382"
"New Canaan School District","=""0900011""","Supplies","$115,987"
"New Canaan School District","=""0900011""","Property Services","$0"
"New Canaan School District","=""0900011""","Purchased Services For Transportation","$62,983"
"New Canaan School District","=""0900011""","Equipment","$31,404"
"New Canaan School District","=""0900011""","All Other Expenditures","$1,437"
"New Canaan School District","=""0900011""","Total","$18,412,116"
"New Fairfield School District","=""0910011""","Teacher Salaries","$4,688,463"
"New Fairfield School District","=""0910011""","Instructional Aide Salaries","$1,437,010"
"New Fairfield School District","=""0910011""","Other Salaries","$2,788"
"New Fairfield School District","=""0910011""","Employee Benefits","$1,556,325"
"New Fairfield School District","=""0910011""","Purchased Services Other Than Transportation","$449,497"
"New Fairfield School District","=""0910011""","Special Education Tuition","$1,628,662"
"New Fairfield School District","=""0910011""","Supplies","$130,024"
"New Fairfield School District","=""0910011""","Property Services","$19,572"
"New Fairfield School District","=""0910011""","Purchased Services For Transportation","$1,109,143"
"New Fairfield School District","=""0910011""","Equipment","$0"
"New Fairfield School District","=""0910011""","All Other Expenditures","$750"
"New Fairfield School District","=""0910011""","Total","$11,022,235"
"New Hartford School District","=""0920011""","Teacher Salaries","$947,113"
"New Hartford School District","=""0920011""","Instructional Aide Salaries","$521,357"
"New Hartford School District","=""0920011""","Other Salaries","$107,024"
"New Hartford School District","=""0920011""","Employee Benefits","$382,592"
"New Hartford School District","=""0920011""","Purchased Services Other Than Transportation","$127,172"
"New Hartford School District","=""0920011""","Special Education Tuition","$429,778"
"New Hartford School District","=""0920011""","Supplies","$6,118"
"New Hartford School District","=""0920011""","Property Services","$0"
"New Hartford School District","=""0920011""","Purchased Services For Transportation","$139,435"
"New Hartford School District","=""0920011""","Equipment","$8,124"
"New Hartford School District","=""0920011""","All Other Expenditures","$550"
"New Hartford School District","=""0920011""","Total","$2,669,263"
"New Haven School District","=""0930011""","Teacher Salaries","$23,156,295"
"New Haven School District","=""0930011""","Instructional Aide Salaries","$2,672,862"
"New Haven School District","=""0930011""","Other Salaries","$2,286,184"
"New Haven School District","=""0930011""","Employee Benefits","$12,246,822"
"New Haven School District","=""0930011""","Purchased Services Other Than Transportation","$3,060,345"
"New Haven School District","=""0930011""","Special Education Tuition","$25,073,062"
"New Haven School District","=""0930011""","Supplies","$255,743"
"New Haven School District","=""0930011""","Property Services","$0"
"New Haven School District","=""0930011""","Purchased Services For Transportation","$10,475,344"
"New Haven School District","=""0930011""","Equipment","$45,834"
"New Haven School District","=""0930011""","All Other Expenditures","$69,341"
"New Haven School District","=""0930011""","Total","$79,341,831"
"New London School District","=""0950011""","Teacher Salaries","$4,231,966"
"New London School District","=""0950011""","Instructional Aide Salaries","$1,052,466"
"New London School District","=""0950011""","Other Salaries","$2,893,413"
"New London School District","=""0950011""","Employee Benefits","$2,314,622"
"New London School District","=""0950011""","Purchased Services Other Than Transportation","$966,508"
"New London School District","=""0950011""","Special Education Tuition","$5,509,099"
"New London School District","=""0950011""","Supplies","$77,228"
"New London School District","=""0950011""","Property Services","$0"
"New London School District","=""0950011""","Purchased Services For Transportation","$1,227,566"
"New London School District","=""0950011""","Equipment","$29,599"
"New London School District","=""0950011""","All Other Expenditures","$750"
"New London School District","=""0950011""","Total","$18,303,217"
"New Milford School District","=""0960011""","Teacher Salaries","$6,175,209"
"New Milford School District","=""0960011""","Instructional Aide Salaries","$2,324,349"
"New Milford School District","=""0960011""","Other Salaries","$12,579"
"New Milford School District","=""0960011""","Employee Benefits","$1,636,346"
"New Milford School District","=""0960011""","Purchased Services Other Than Transportation","$2,312,256"
"New Milford School District","=""0960011""","Special Education Tuition","$2,526,625"
"New Milford School District","=""0960011""","Supplies","$107,352"
"New Milford School District","=""0960011""","Property Services","$0"
"New Milford School District","=""0960011""","Purchased Services For Transportation","$917,151"
"New Milford School District","=""0960011""","Equipment","$7,357"
"New Milford School District","=""0960011""","All Other Expenditures","$1,465"
"New Milford School District","=""0960011""","Total","$16,020,690"
"Newington School District","=""0940011""","Teacher Salaries","$5,229,317"
"Newington School District","=""0940011""","Instructional Aide Salaries","$2,497,720"
"Newington School District","=""0940011""","Other Salaries","$1,373,694"
"Newington School District","=""0940011""","Employee Benefits","$2,029,399"
"Newington School District","=""0940011""","Purchased Services Other Than Transportation","$1,563,817"
"Newington School District","=""0940011""","Special Education Tuition","$4,111,245"
"Newington School District","=""0940011""","Supplies","$95,807"
"Newington School District","=""0940011""","Property Services","$38,321"
"Newington School District","=""0940011""","Purchased Services For Transportation","$739,813"
"Newington School District","=""0940011""","Equipment","$67,584"
"Newington School District","=""0940011""","All Other Expenditures","$720"
"Newington School District","=""0940011""","Total","$17,747,437"
"Newtown School District","=""0970011""","Teacher Salaries","$6,578,423"
"Newtown School District","=""0970011""","Instructional Aide Salaries","$1,799,469"
"Newtown School District","=""0970011""","Other Salaries","$2,321,296"
"Newtown School District","=""0970011""","Employee Benefits","$2,337,993"
"Newtown School District","=""0970011""","Purchased Services Other Than Transportation","$424,230"
"Newtown School District","=""0970011""","Special Education Tuition","$4,253,913"
"Newtown School District","=""0970011""","Supplies","$110,701"
"Newtown School District","=""0970011""","Property Services","$32,484"
"Newtown School District","=""0970011""","Purchased Services For Transportation","$1,547,297"
"Newtown School District","=""0970011""","Equipment","$73,195"
"Newtown School District","=""0970011""","All Other Expenditures","$1,239"
"Newtown School District","=""0970011""","Total","$19,480,242"
"Norfolk School District","=""0980011""","Teacher Salaries","$105,144"
"Norfolk School District","=""0980011""","Instructional Aide Salaries","$0"
"Norfolk School District","=""0980011""","Other Salaries","$37,139"
"Norfolk School District","=""0980011""","Employee Benefits","$0"
"Norfolk School District","=""0980011""","Purchased Services Other Than Transportation","$421,375"
"Norfolk School District","=""0980011""","Special Education Tuition","$0"
"Norfolk School District","=""0980011""","Supplies","$500"
"Norfolk School District","=""0980011""","Property Services","$0"
"Norfolk School District","=""0980011""","Purchased Services For Transportation","$43,614"
"Norfolk School District","=""0980011""","Equipment","$0"
"Norfolk School District","=""0980011""","All Other Expenditures","$0"
"Norfolk School District","=""0980011""","Total","$607,772"
"North Branford School District","=""0990011""","Teacher Salaries","$1,787,047"
"North Branford School District","=""0990011""","Instructional Aide Salaries","$1,029,390"
"North Branford School District","=""0990011""","Other Salaries","$1,323,651"
"North Branford School District","=""0990011""","Employee Benefits","$664,915"
"North Branford School District","=""0990011""","Purchased Services Other Than Transportation","$228,098"
"North Branford School District","=""0990011""","Special Education Tuition","$1,419,551"
"North Branford School District","=""0990011""","Supplies","$65,193"
"North Branford School District","=""0990011""","Property Services","$4,901"
"North Branford School District","=""0990011""","Purchased Services For Transportation","$560,701"
"North Branford School District","=""0990011""","Equipment","$19,125"
"North Branford School District","=""0990011""","All Other Expenditures","$1,425"
"North Branford School District","=""0990011""","Total","$7,103,997"
"North Canaan School District","=""1000011""","Teacher Salaries","$667,563"
"North Canaan School District","=""1000011""","Instructional Aide Salaries","$0"
"North Canaan School District","=""1000011""","Other Salaries","$148,133"
"North Canaan School District","=""1000011""","Employee Benefits","$267,873"
"North Canaan School District","=""1000011""","Purchased Services Other Than Transportation","$58,312"
"North Canaan School District","=""1000011""","Special Education Tuition","$20,012"
"North Canaan School District","=""1000011""","Supplies","$4,790"
"North Canaan School District","=""1000011""","Property Services","$0"
"North Canaan School District","=""1000011""","Purchased Services For Transportation","$101,805"
"North Canaan School District","=""1000011""","Equipment","$1,668"
"North Canaan School District","=""1000011""","All Other Expenditures","$0"
"North Canaan School District","=""1000011""","Total","$1,270,156"
"North Haven School District","=""1010011""","Teacher Salaries","$4,441,027"
"North Haven School District","=""1010011""","Instructional Aide Salaries","$1,762,239"
"North Haven School District","=""1010011""","Other Salaries","$236,314"
"North Haven School District","=""1010011""","Employee Benefits","$1,854,060"
"North Haven School District","=""1010011""","Purchased Services Other Than Transportation","$1,136,620"
"North Haven School District","=""1010011""","Special Education Tuition","$3,128,878"
"North Haven School District","=""1010011""","Supplies","$92,401"
"North Haven School District","=""1010011""","Property Services","$0"
"North Haven School District","=""1010011""","Purchased Services For Transportation","$1,501,883"
"North Haven School District","=""1010011""","Equipment","$38,140"
"North Haven School District","=""1010011""","All Other Expenditures","$18,358"
"North Haven School District","=""1010011""","Total","$14,209,920"
"North Stonington School District","=""1020011""","Teacher Salaries","$1,148,861"
"North Stonington School District","=""1020011""","Instructional Aide Salaries","$0"
"North Stonington School District","=""1020011""","Other Salaries","$462,969"
"North Stonington School District","=""1020011""","Employee Benefits","$395,076"
"North Stonington School District","=""1020011""","Purchased Services Other Than Transportation","$248,362"
"North Stonington School District","=""1020011""","Special Education Tuition","$393,099"
"North Stonington School District","=""1020011""","Supplies","$51,406"
"North Stonington School District","=""1020011""","Property Services","$5,616"
"North Stonington School District","=""1020011""","Purchased Services For Transportation","$166,030"
"North Stonington School District","=""1020011""","Equipment","$5,166"
"North Stonington School District","=""1020011""","All Other Expenditures","$17,983"
"North Stonington School District","=""1020011""","Total","$2,894,568"
"Norwalk School District","=""1030011""","Teacher Salaries","$12,741,402"
"Norwalk School District","=""1030011""","Instructional Aide Salaries","$8,103,563"
"Norwalk School District","=""1030011""","Other Salaries","$10,056,174"
"Norwalk School District","=""1030011""","Employee Benefits","$5,473,597"
"Norwalk School District","=""1030011""","Purchased Services Other Than Transportation","$3,274,686"
"Norwalk School District","=""1030011""","Special Education Tuition","$8,663,738"
"Norwalk School District","=""1030011""","Supplies","$171,697"
"Norwalk School District","=""1030011""","Property Services","$6,657"
"Norwalk School District","=""1030011""","Purchased Services For Transportation","$3,767,885"
"Norwalk School District","=""1030011""","Equipment","$168,854"
"Norwalk School District","=""1030011""","All Other Expenditures","$9,242"
"Norwalk School District","=""1030011""","Total","$52,437,494"
"Norwich School District","=""1040011""","Teacher Salaries","$5,686,804"
"Norwich School District","=""1040011""","Instructional Aide Salaries","$3,332,583"
"Norwich School District","=""1040011""","Other Salaries","$170,874"
"Norwich School District","=""1040011""","Employee Benefits","$2,233,928"
"Norwich School District","=""1040011""","Purchased Services Other Than Transportation","$1,627,501"
"Norwich School District","=""1040011""","Special Education Tuition","$15,774,009"
"Norwich School District","=""1040011""","Supplies","$119,650"
"Norwich School District","=""1040011""","Property Services","$21,181"
"Norwich School District","=""1040011""","Purchased Services For Transportation","$4,214,530"
"Norwich School District","=""1040011""","Equipment","$3,277"
"Norwich School District","=""1040011""","All Other Expenditures","$1,795"
"Norwich School District","=""1040011""","Total","$33,186,131"
"Odyssey Community School District","=""2630013""","Teacher Salaries","$254,248"
"Odyssey Community School District","=""2630013""","Instructional Aide Salaries","$33,169"
"Odyssey Community School District","=""2630013""","Other Salaries","$0"
"Odyssey Community School District","=""2630013""","Employee Benefits","$29,679"
"Odyssey Community School District","=""2630013""","Purchased Services Other Than Transportation","$1,879"
"Odyssey Community School District","=""2630013""","Special Education Tuition","$0"
"Odyssey Community School District","=""2630013""","Supplies","$2,016"
"Odyssey Community School District","=""2630013""","Property Services","$0"
"Odyssey Community School District","=""2630013""","Purchased Services For Transportation","$0"
"Odyssey Community School District","=""2630013""","Equipment","$0"
"Odyssey Community School District","=""2630013""","All Other Expenditures","$0"
"Odyssey Community School District","=""2630013""","Total","$320,990"
"Old Saybrook School District","=""1060011""","Teacher Salaries","$2,966,672"
"Old Saybrook School District","=""1060011""","Instructional Aide Salaries","$1,009,500"
"Old Saybrook School District","=""1060011""","Other Salaries","$310,284"
"Old Saybrook School District","=""1060011""","Employee Benefits","$636,734"
"Old Saybrook School District","=""1060011""","Purchased Services Other Than Transportation","$124,787"
"Old Saybrook School District","=""1060011""","Special Education Tuition","$897,722"
"Old Saybrook School District","=""1060011""","Supplies","$79,157"
"Old Saybrook School District","=""1060011""","Property Services","$0"
"Old Saybrook School District","=""1060011""","Purchased Services For Transportation","$227,858"
"Old Saybrook School District","=""1060011""","Equipment","$2,929"
"Old Saybrook School District","=""1060011""","All Other Expenditures","$2,205"
"Old Saybrook School District","=""1060011""","Total","$6,257,848"
"Orange School District","=""1070011""","Teacher Salaries","$2,167,649"
"Orange School District","=""1070011""","Instructional Aide Salaries","$0"
"Orange School District","=""1070011""","Other Salaries","$960,954"
"Orange School District","=""1070011""","Employee Benefits","$631,466"
"Orange School District","=""1070011""","Purchased Services Other Than Transportation","$212,479"
"Orange School District","=""1070011""","Special Education Tuition","$346,346"
"Orange School District","=""1070011""","Supplies","$27,747"
"Orange School District","=""1070011""","Property Services","$0"
"Orange School District","=""1070011""","Purchased Services For Transportation","$332,954"
"Orange School District","=""1070011""","Equipment","$263,739"
"Orange School District","=""1070011""","All Other Expenditures","$6,600"
"Orange School District","=""1070011""","Total","$4,949,934"
"Oxford School District","=""1080011""","Teacher Salaries","$2,855,288"
"Oxford School District","=""1080011""","Instructional Aide Salaries","$1,134,124"
"Oxford School District","=""1080011""","Other Salaries","$949,890"
"Oxford School District","=""1080011""","Employee Benefits","$1,889,853"
"Oxford School District","=""1080011""","Purchased Services Other Than Transportation","$611,572"
"Oxford School District","=""1080011""","Special Education Tuition","$1,879,562"
"Oxford School District","=""1080011""","Supplies","$13,244"
"Oxford School District","=""1080011""","Property Services","$6,420"
"Oxford School District","=""1080011""","Purchased Services For Transportation","$507,261"
"Oxford School District","=""1080011""","Equipment","$1,049"
"Oxford School District","=""1080011""","All Other Expenditures","$500"
"Oxford School District","=""1080011""","Total","$9,848,763"
"Park City Prep Charter School District","=""2830013""","Teacher Salaries","$66,488"
"Park City Prep Charter School District","=""2830013""","Instructional Aide Salaries","$0"
"Park City Prep Charter School District","=""2830013""","Other Salaries","$0"
"Park City Prep Charter School District","=""2830013""","Employee Benefits","$3,512"
"Park City Prep Charter School District","=""2830013""","Purchased Services Other Than Transportation","$0"
"Park City Prep Charter School District","=""2830013""","Special Education Tuition","$0"
"Park City Prep Charter School District","=""2830013""","Supplies","$0"
"Park City Prep Charter School District","=""2830013""","Property Services","$0"
"Park City Prep Charter School District","=""2830013""","Purchased Services For Transportation","$0"
"Park City Prep Charter School District","=""2830013""","Equipment","$0"
"Park City Prep Charter School District","=""2830013""","All Other Expenditures","$0"
"Park City Prep Charter School District","=""2830013""","Total","$70,000"
"Plainfield School District","=""1090011""","Teacher Salaries","$2,328,126"
"Plainfield School District","=""1090011""","Instructional Aide Salaries","$0"
"Plainfield School District","=""1090011""","Other Salaries","$2,569,669"
"Plainfield School District","=""1090011""","Employee Benefits","$1,472,817"
"Plainfield School District","=""1090011""","Purchased Services Other Than Transportation","$455,162"
"Plainfield School District","=""1090011""","Special Education Tuition","$2,385,988"
"Plainfield School District","=""1090011""","Supplies","$256,264"
"Plainfield School District","=""1090011""","Property Services","$7,139"
"Plainfield School District","=""1090011""","Purchased Services For Transportation","$453,611"
"Plainfield School District","=""1090011""","Equipment","$0"
"Plainfield School District","=""1090011""","All Other Expenditures","$2,275"
"Plainfield School District","=""1090011""","Total","$9,931,050"
"Plainville School District","=""1100011""","Teacher Salaries","$2,854,154"
"Plainville School District","=""1100011""","Instructional Aide Salaries","$1,418,898"
"Plainville School District","=""1100011""","Other Salaries","$1,051,786"
"Plainville School District","=""1100011""","Employee Benefits","$1,442,853"
"Plainville School District","=""1100011""","Purchased Services Other Than Transportation","$187,570"
"Plainville School District","=""1100011""","Special Education Tuition","$1,855,056"
"Plainville School District","=""1100011""","Supplies","$338,742"
"Plainville School District","=""1100011""","Property Services","$473"
"Plainville School District","=""1100011""","Purchased Services For Transportation","$536,446"
"Plainville School District","=""1100011""","Equipment","$210,059"
"Plainville School District","=""1100011""","All Other Expenditures","$450"
"Plainville School District","=""1100011""","Total","$9,896,486"
"Plymouth School District","=""1110011""","Teacher Salaries","$2,908,585"
"Plymouth School District","=""1110011""","Instructional Aide Salaries","$851,657"
"Plymouth School District","=""1110011""","Other Salaries","$222,992"
"Plymouth School District","=""1110011""","Employee Benefits","$808,089"
"Plymouth School District","=""1110011""","Purchased Services Other Than Transportation","$397,352"
"Plymouth School District","=""1110011""","Special Education Tuition","$1,372,743"
"Plymouth School District","=""1110011""","Supplies","$21,613"
"Plymouth School District","=""1110011""","Property Services","$0"
"Plymouth School District","=""1110011""","Purchased Services For Transportation","$602,869"
"Plymouth School District","=""1110011""","Equipment","$7,271"
"Plymouth School District","=""1110011""","All Other Expenditures","$713"
"Plymouth School District","=""1110011""","Total","$7,193,883"
"Pomfret School District","=""1120011""","Teacher Salaries","$535,922"
"Pomfret School District","=""1120011""","Instructional Aide Salaries","$120,661"
"Pomfret School District","=""1120011""","Other Salaries","$304,051"
"Pomfret School District","=""1120011""","Employee Benefits","$233,002"
"Pomfret School District","=""1120011""","Purchased Services Other Than Transportation","$80,487"
"Pomfret School District","=""1120011""","Special Education Tuition","$1,282,411"
"Pomfret School District","=""1120011""","Supplies","$37,871"
"Pomfret School District","=""1120011""","Property Services","$0"
"Pomfret School District","=""1120011""","Purchased Services For Transportation","$81,542"
"Pomfret School District","=""1120011""","Equipment","$4,205"
"Pomfret School District","=""1120011""","All Other Expenditures","$436"
"Pomfret School District","=""1120011""","Total","$2,680,587"
"Portland School District","=""1130011""","Teacher Salaries","$1,798,209"
"Portland School District","=""1130011""","Instructional Aide Salaries","$691,912"
"Portland School District","=""1130011""","Other Salaries","$572,878"
"Portland School District","=""1130011""","Employee Benefits","$918,392"
"Portland School District","=""1130011""","Purchased Services Other Than Transportation","$307,134"
"Portland School District","=""1130011""","Special Education Tuition","$981,396"
"Portland School District","=""1130011""","Supplies","$48,088"
"Portland School District","=""1130011""","Property Services","$2,412"
"Portland School District","=""1130011""","Purchased Services For Transportation","$367,950"
"Portland School District","=""1130011""","Equipment","$18,175"
"Portland School District","=""1130011""","All Other Expenditures","$0"
"Portland School District","=""1130011""","Total","$5,706,545"
"Preston School District","=""1140011""","Teacher Salaries","$840,790"
"Preston School District","=""1140011""","Instructional Aide Salaries","$560,037"
"Preston School District","=""1140011""","Other Salaries","$237,555"
"Preston School District","=""1140011""","Employee Benefits","$415,480"
"Preston School District","=""1140011""","Purchased Services Other Than Transportation","$204,907"
"Preston School District","=""1140011""","Special Education Tuition","$919,971"
"Preston School District","=""1140011""","Supplies","$8,803"
"Preston School District","=""1140011""","Property Services","$0"
"Preston School District","=""1140011""","Purchased Services For Transportation","$0"
"Preston School District","=""1140011""","Equipment","$0"
"Preston School District","=""1140011""","All Other Expenditures","$0"
"Preston School District","=""1140011""","Total","$3,187,542"
"Putnam School District","=""1160011""","Teacher Salaries","$2,066,433"
"Putnam School District","=""1160011""","Instructional Aide Salaries","$732,442"
"Putnam School District","=""1160011""","Other Salaries","$226,319"
"Putnam School District","=""1160011""","Employee Benefits","$745,655"
"Putnam School District","=""1160011""","Purchased Services Other Than Transportation","$279,564"
"Putnam School District","=""1160011""","Special Education Tuition","$1,646,303"
"Putnam School District","=""1160011""","Supplies","$54,987"
"Putnam School District","=""1160011""","Property Services","$11,516"
"Putnam School District","=""1160011""","Purchased Services For Transportation","$192,975"
"Putnam School District","=""1160011""","Equipment","$0"
"Putnam School District","=""1160011""","All Other Expenditures","$4,129"
"Putnam School District","=""1160011""","Total","$5,960,323"
"Redding School District","=""1170011""","Teacher Salaries","$3,145,256"
"Redding School District","=""1170011""","Instructional Aide Salaries","$1,190,087"
"Redding School District","=""1170011""","Other Salaries","$0"
"Redding School District","=""1170011""","Employee Benefits","$1,342,883"
"Redding School District","=""1170011""","Purchased Services Other Than Transportation","$377,600"
"Redding School District","=""1170011""","Special Education Tuition","$724,947"
"Redding School District","=""1170011""","Supplies","$15,674"
"Redding School District","=""1170011""","Property Services","$528"
"Redding School District","=""1170011""","Purchased Services For Transportation","$560,627"
"Redding School District","=""1170011""","Equipment","$20,689"
"Redding School District","=""1170011""","All Other Expenditures","$17,325"
"Redding School District","=""1170011""","Total","$7,395,615"
"Regional School District 01","=""2010012""","Teacher Salaries","$815,668"
"Regional School District 01","=""2010012""","Instructional Aide Salaries","$0"
"Regional School District 01","=""2010012""","Other Salaries","$182,188"
"Regional School District 01","=""2010012""","Employee Benefits","$329,157"
"Regional School District 01","=""2010012""","Purchased Services Other Than Transportation","$69,042"
"Regional School District 01","=""2010012""","Special Education Tuition","$701,341"
"Regional School District 01","=""2010012""","Supplies","$5,339"
"Regional School District 01","=""2010012""","Property Services","$0"
"Regional School District 01","=""2010012""","Purchased Services For Transportation","$125,209"
"Regional School District 01","=""2010012""","Equipment","$1,635"
"Regional School District 01","=""2010012""","All Other Expenditures","$0"
"Regional School District 01","=""2010012""","Total","$2,229,579"
"Regional School District 04","=""2040012""","Teacher Salaries","$1,027,057"
"Regional School District 04","=""2040012""","Instructional Aide Salaries","$715,375"
"Regional School District 04","=""2040012""","Other Salaries","$181,207"
"Regional School District 04","=""2040012""","Employee Benefits","$588,747"
"Regional School District 04","=""2040012""","Purchased Services Other Than Transportation","$65,317"
"Regional School District 04","=""2040012""","Special Education Tuition","$1,383,428"
"Regional School District 04","=""2040012""","Supplies","$37,678"
"Regional School District 04","=""2040012""","Property Services","$0"
"Regional School District 04","=""2040012""","Purchased Services For Transportation","$393,000"
"Regional School District 04","=""2040012""","Equipment","$0"
"Regional School District 04","=""2040012""","All Other Expenditures","$0"
"Regional School District 04","=""2040012""","Total","$4,391,809"
"Regional School District 05","=""2050012""","Teacher Salaries","$3,169,474"
"Regional School District 05","=""2050012""","Instructional Aide Salaries","$714,414"
"Regional School District 05","=""2050012""","Other Salaries","$0"
"Regional School District 05","=""2050012""","Employee Benefits","$837,399"
"Regional School District 05","=""2050012""","Purchased Services Other Than Transportation","$663,149"
"Regional School District 05","=""2050012""","Special Education Tuition","$2,706,472"
"Regional School District 05","=""2050012""","Supplies","$46,862"
"Regional School District 05","=""2050012""","Property Services","$9,000"
"Regional School District 05","=""2050012""","Purchased Services For Transportation","$1,330,433"
"Regional School District 05","=""2050012""","Equipment","$51,586"
"Regional School District 05","=""2050012""","All Other Expenditures","$2,887"
"Regional School District 05","=""2050012""","Total","$9,531,678"
"Regional School District 06","=""2060012""","Teacher Salaries","$1,116,214"
"Regional School District 06","=""2060012""","Instructional Aide Salaries","$0"
"Regional School District 06","=""2060012""","Other Salaries","$1,172,453"
"Regional School District 06","=""2060012""","Employee Benefits","$787,920"
"Regional School District 06","=""2060012""","Purchased Services Other Than Transportation","$132,289"
"Regional School District 06","=""2060012""","Special Education Tuition","$363,020"
"Regional School District 06","=""2060012""","Supplies","$21,220"
"Regional School District 06","=""2060012""","Property Services","$0"
"Regional School District 06","=""2060012""","Purchased Services For Transportation","$188,460"
"Regional School District 06","=""2060012""","Equipment","$0"
"Regional School District 06","=""2060012""","All Other Expenditures","$0"
"Regional School District 06","=""2060012""","Total","$3,781,576"
"Regional School District 07","=""2070012""","Teacher Salaries","$1,255,437"
"Regional School District 07","=""2070012""","Instructional Aide Salaries","$185,273"
"Regional School District 07","=""2070012""","Other Salaries","$108,382"
"Regional School District 07","=""2070012""","Employee Benefits","$279,843"
"Regional School District 07","=""2070012""","Purchased Services Other Than Transportation","$1,559,541"
"Regional School District 07","=""2070012""","Special Education Tuition","$983,322"
"Regional School District 07","=""2070012""","Supplies","$11,349"
"Regional School District 07","=""2070012""","Property Services","$0"
"Regional School District 07","=""2070012""","Purchased Services For Transportation","$401,606"
"Regional School District 07","=""2070012""","Equipment","$2,748"
"Regional School District 07","=""2070012""","All Other Expenditures","$0"
"Regional School District 07","=""2070012""","Total","$4,787,501"
"Regional School District 08","=""2080012""","Teacher Salaries","$1,940,184"
"Regional School District 08","=""2080012""","Instructional Aide Salaries","$908,048"
"Regional School District 08","=""2080012""","Other Salaries","$530,311"
"Regional School District 08","=""2080012""","Employee Benefits","$914,267"
"Regional School District 08","=""2080012""","Purchased Services Other Than Transportation","$752,414"
"Regional School District 08","=""2080012""","Special Education Tuition","$1,395,263"
"Regional School District 08","=""2080012""","Supplies","$54,450"
"Regional School District 08","=""2080012""","Property Services","$0"
"Regional School District 08","=""2080012""","Purchased Services For Transportation","$690,273"
"Regional School District 08","=""2080012""","Equipment","$18,596"
"Regional School District 08","=""2080012""","All Other Expenditures","$250"
"Regional School District 08","=""2080012""","Total","$7,204,055"
"Regional School District 09","=""2090012""","Teacher Salaries","$1,694,389"
"Regional School District 09","=""2090012""","Instructional Aide Salaries","$526,009"
"Regional School District 09","=""2090012""","Other Salaries","$0"
"Regional School District 09","=""2090012""","Employee Benefits","$499,620"
"Regional School District 09","=""2090012""","Purchased Services Other Than Transportation","$250,339"
"Regional School District 09","=""2090012""","Special Education Tuition","$2,032,095"
"Regional School District 09","=""2090012""","Supplies","$3,845"
"Regional School District 09","=""2090012""","Property Services","$0"
"Regional School District 09","=""2090012""","Purchased Services For Transportation","$629,811"
"Regional School District 09","=""2090012""","Equipment","$9,002"
"Regional School District 09","=""2090012""","All Other Expenditures","$540"
"Regional School District 09","=""2090012""","Total","$5,645,649"
"Regional School District 10","=""2100012""","Teacher Salaries","$3,683,265"
"Regional School District 10","=""2100012""","Instructional Aide Salaries","$898,173"
"Regional School District 10","=""2100012""","Other Salaries","$458,127"
"Regional School District 10","=""2100012""","Employee Benefits","$1,194,641"
"Regional School District 10","=""2100012""","Purchased Services Other Than Transportation","$852,832"
"Regional School District 10","=""2100012""","Special Education Tuition","$2,503,632"
"Regional School District 10","=""2100012""","Supplies","$28,975"
"Regional School District 10","=""2100012""","Property Services","$0"
